recno,EPIC,RAJ2000,DEJ2000,Vmago,Ksmag,(V-Ks)o,VmKsu,E(V-Ks),Ksmag0,(V-Ks)0,Per1,Per2,Per3,Per4,Memb,Disk,Simbad,single,PSS,Vmag,Gmag,Teff,AG,TIC,RAJ2000_x,DEJ2000_x,errHalfMaj,errHalfMin,errPosAng,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,r_Plx,Bmag,e_Bmag,Vmag_x,e_Vmag,umag,e_umag,gmag_x,e_gmag_x,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,q_2MASS,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Gmag_xa,e_Gmag_xa,Tmag,e_Tmag,f_Tmag,Flag,Teff_x,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,rho,s_rho,LClass,Lum,s_Lum,Dist,s_Dist,E(B-V),s_E(B-V),Ncont,Rcont,Disp,m_TIC,Prior,e_E(B-V)_x,E_E(B-V)_xa,f_E(B-V),e_Mass_x,E_Mass_xa,e_Rad_x,E_Rad_xa,e_rho_x,E_rho_xa,e_logg_x,E_logg_xa,e_Lum_x,E_Lum_xa,e_Dist_x,E_Dist_xa,r_Dist,e_Teff_x,E_Teff_xa,r_Teff,BPmag,e_BPmag,RPmag,e_RPmag,q_Gaia,r_Vmag,r_Bmag,Clist,e_RAJ2000,e_DEJ2000,RAOdeg,DEOdeg,e_RAOdeg,e_DEOdeg,RadFl,WDFl,ID,angDist
146,203854810,16 00 52.82,-24 40 38.6,,10.35,,5.04,0.36,10.3,4.68,9.6432,,,,"USco,bronze",no,Simbad,2,1.0E-6,15.34,14.303641,3590.4,0.767,66861349,240.22014156935,-24.67733996984,240.22,-24.677,90.0,,,327-077689,16005283-2440380,,J160052.81-244037.8,6236126629278708352,11460738,,STAR,gaia2,gaia2,-12.201,0.15,-24.232,0.092,gaia2,6.8126,0.0797,gaia2,17.0,0.217,15.622,0.069,,,,,,,,,,,11.322,0.036,10.631,0.037,10.349,0.037,EEE-222-111-000-0-0,9.951,0.023,9.803,0.02,9.718,0.054,8.386,0.346,14.3306,0.001562,13.176,0.007,rered,gaia2,3467.0,122.0,,,,,,,,,,,,,,146.203,1.717,0.0836,0.0378,,,SPLIT,,,0.0616,0.014,panstarrs,,,,,,,,,,,1.697,1.737,bj2018,,,dered,15.8137,0.0082,13.1239,0.00466,1,ucac4,apassdr9,,2.38139636785,1.41875247899,240.22008375798,-24.6774443038,0.07509171342,0.03547479118,1,0,1023369267,0.259433
147,204406748,16 01 05.18,-22 27 31.1,13.74,8.75,4.99,4.99,0.47,8.69,4.52,4.3922,16.9554,,,"USco,gold",no,Simbad,1,0.997667,13.679999,12.98787,,,12779562,240.27161625916,-22.45865914171,240.272,-22.459,90.0,,,338-079459,16010519-2227311,,J160105.18-222731.3,6243238511006785280,11461200,,STAR,tmgaia2,tmgaia2,-9.541,2.24,-27.773,2.24,hsoy,,,,15.32,0.176,13.927,0.057,,,,,,,,,,,9.739,0.026,9.011,0.022,8.749,0.024,AAA-222-111-000-0-0,8.649,0.023,8.534,0.022,8.431,0.026,7.977,0.224,12.6156,0.001558,11.534,0.006,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9555,0.006797,11.44,0.00369,0,ucac4,apassdr9,,35.41481936389,34.72806974833,240.2715718073,-22.45877871991,0.80432649192,0.49827245538,-1,-1,1023350548,0.131589
148,204458208,16 01 06.04,-22 15 24.8,,11.38,,5.81,0.7,11.29,5.11,1.7579,,,,"USco,silver",no,Simbad,1,0.999924,17.1,15.604994,3411.5,1.0048,12779758,240.27519174092,-22.25684061102,240.275,-22.257,90.0,,,339-075416,16010605-2215246,,J160106.03-221524.8,6243246070149361792,,,STAR,tmgaia2,tmgaia2,-9.677,0.18,-23.71,0.109,gaia2,6.1735,0.1081,gaia2,19.069,0.162,17.162,0.195,,,,,,,,,,,12.268,0.024,11.661,0.022,11.383,0.021,AAA-222-111-000-0-0,11.236,0.024,11.012,0.021,10.828,0.14,8.124,,15.6322,9.85E-4,14.211,0.008,cdwrf,cdwrf,3106.0,157.0,4.6939,0.011,,,0.55,0.018,0.545,0.021,3.2761,0.1876,DWARF,0.02537,0.0068,161.318,2.837,0.0782,0.0455,313,0.0405,,,0.0,0.0552,0.0358,panstarrs,,,,,,,,,,,2.788,2.886,bj2018,,,cdwrf,17.4846,0.00896,14.319,0.002604,1,ucac4,bpbj,cooldwarfs_v8,2.84477478486,1.68243995538,240.2751467237,-22.25694269532,0.09889245779,0.04539233106,1,0,1023350684,0.192836
149,203249626,16 01 08.94,-26 45 10.7,,10.6,,5.83,1.05,10.46,4.78,2.0262,,,,"USco,gold",no,Simbad,1,0.99995,16.29,15.249095,,,66923149,240.2873608642,-26.75292122089,240.287,-26.753,90.0,,,317-082761,16010896-2645104,,J160108.95-264510.7,6043206246048669824,13654550,,STAR,tmgaia2,tmgaia2,-15.795,2.09,-16.14,2.09,hsoy,,,,18.105,0.0,16.832,0.206,,,,,,,,,,,11.508,0.026,10.856,0.026,10.597,0.024,AAA-222-111-000-0-0,10.405,0.023,10.19,0.02,9.836,0.083,8.129,0.239,14.9694,0.006129,13.727,0.009,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6327,0.005676,13.4872,0.002057,0,ucac4,apassdr9,,33.30871924269,32.39842485178,240.28728470804,-26.75299071215,0.62733319075,0.31842584179,-1,0,1023373750,0.400903
150,204428324,16 01 10.36,-22 22 27.9,,9.76,,5.98,0.36,9.71,5.62,0.325,0.5604,,,"USco,gold",no,Simbad,1,0.999937,15.690001,14.041976,3480.3,1.0466,12779645,240.29321622817,-22.37434159489,240.293,-22.374,90.0,,,339-075433,16011037-2222276,,J160110.36-222227.8,6243240194634016384,11461417,,STAR,tmgaia2,tmgaia2,-12.178,0.21,-24.644,0.119,gaia2,6.8663,0.1278,gaia2,17.375,0.119,16.301,0.057,,,,,,,,,,,10.732,0.024,10.023,0.022,9.758,0.023,AAA-222-111-000-0-0,9.601,0.024,9.401,0.02,9.306,0.039,8.804,0.479,14.0627,0.00106,12.792,0.006,rered,,3147.0,122.0,,,,,,,,,,,,,,145.122,2.714,0.0561,0.0702,,,,,,0.044,0.0964,panstarrs,,,,,,,,,,,2.664,2.764,bj2018,,,dered,15.9361,0.006587,12.7565,0.002311,1,ucac4,apassdr9,,3.31876125514,1.8378137091,240.29315952781,-22.37444770058,0.11814298878,0.0486942704,-1,0,1023350606,0.31664
151,203690414,16 01 13.97,-25 16 28.4,,10.42,,5.54,0.21,10.39,5.33,1.816,1.9454,,,"USco,gold",yes,Simbad,1,0.810485,15.93,14.732409,,,66925320,240.30828641437,-25.27453697857,240.308,-25.275,90.0,,,324-080824,16011398-2516281,,J160113.98-251628.4,6235879479683450496,13654651,,STAR,tmgaia2,tmgaia2,-13.247,2.102,-21.386,2.09,hsoy,,,,17.645,0.355,16.399,0.092,,,,,,,,,,,11.357,0.024,10.697,0.022,10.419,0.023,AAA-222-111-000-0-0,10.245,0.023,9.974,0.021,8.794,0.031,6.805,0.076,14.519,0.00137,13.308,0.006,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2423,0.00354,13.2308,0.001233,0,ucac4,apassdr9,,33.46454479256,32.41289810915,240.30822334079,-25.27462905848,2.17695993286,0.87074818078,-1,-1,1024005957,0.262834
152,204438578,16 01 16.79,-22 20 02.2,,8.62,,3.12,0.0,8.62,3.12,0.1025,,,,"USco,bronze",no,Simbad,1,0.999994,11.74,11.302844,,,12779676,240.32000100664,-22.33394343622,240.32,-22.334,90.0,,,339-075450,16011680-2220020,,J160116.78-222002.3,6243241809533604864,11461633,,STAR,tmgaia2,tmgaia2,-13.275,0.134,-12.008,0.12,gaia2,1.6157,0.0795,gaia2,13.016,0.02,11.813,0.023,,,,,,,,,,,9.392,0.024,8.8,0.053,8.624,0.021,AAA-212-111-000-0-0,8.542,0.024,8.634,0.021,8.536,0.026,8.505,0.343,11.3033,0.001062,10.551,0.006,rered,gaia2,4589.0,122.0,,,,,6.067,,,,,,GIANT,,,610.397,30.4625,0.1397,0.0261,,,,,,0.0414,0.0109,panstarrs,,,,,,,,,,,28.971,31.954,bj2018,,,dered,12.0168,0.001871,10.516,0.001212,1,ucac4,apassdr9,,2.11494229398,1.86322571648,240.31993921461,-22.33399513691,0.07007608003,0.04170106079,0,0,1023985101,0.142146
153,204241103,16 01 19.13,-23 06 39.7,,12.67,,6.95,0.0,12.67,6.95,0.5716,0.4866,,,"USco,gold",no,Simbad,1,0.999999,19.619999,17.544598,,,12778842,240.32980088305,-23.11096055206,240.33,-23.111,90.0,,,,16011915-2306394,,J160119.13-230639.6,6243132751731497728,,,STAR,tmgaia2,tmgaia2,-16.969,0.469,-24.844,0.266,gaia2,8.5344,0.2303,gaia2,20.752,0.163,,,,,,,,,,,,,13.614,0.029,13.043,0.027,12.672,0.026,AAA-222-111-000-0-0,12.441,0.023,12.18,0.024,11.792,0.319,8.816,,17.5593,0.001232,15.907,0.009,cdwrf,cdwrf,2841.0,157.0,4.956,0.0046,,,0.274,0.01,0.247,0.021,12.039,0.332,DWARF,0.0044,0.00132,116.939,3.177,0.051,0.0401,397,1.8213,,,0.0,0.0324,0.0478,panstarrs,,,,,,,,,,,3.092,3.262,bj2018,,,cdwrf,20.0742,0.06084,16.0789,0.003642,1,,bpbj,cooldwarfs_v8,7.42819829907,4.12154407537,240.32972144799,-23.11106751715,0.22626174383,0.10176680489,1,0,1023984776,0.390481
154,205055104,16 01 22.33,-19 37 22.5,,9.56,,4.89,0.13,9.54,4.77,8.1047,,,,"USco,gold",no,Simbad,2,1.0E-6,14.43,13.460697,3648.5,0.7353,12782249,240.34308318705,-19.62285036836,240.343,-19.623,90.0,,,352-076212,16012233-1937222,,J160122.33-193722.5,6247193488690435584,8820999,,STAR,tmgaia2,tmgaia2,-14.999,2.145,-24.445,2.144,hsoy,,,,16.12,0.028,14.649,0.195,,,,,,,,,,,10.594,0.026,9.794,0.022,9.56,0.021,AAA-222-111-000-0-0,9.435,0.023,9.345,0.02,9.235,0.04,8.962,0.535,13.4131,0.001187,12.358,0.006,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6996,0.004571,12.2751,0.002212,0,ucac4,apassdr9,,33.7371284872,33.22871483599,240.34301462671,-19.62295561682,0.38882270821,0.19798645367,1,0,1023986025,0.277106
155,204350686,16 01 25.63,-22 40 40.3,,8.52,,3.19,0.44,8.47,2.75,2.3962,,,,"USco,gold",no,Simbad,1,0.999943,11.66,11.232408,4987.5,0.846,9597321,240.35679305349,-22.67785798685,240.357,-22.678,90.0,,6779-00174-1,337-077495,16012563-2240403,,J160125.62-224040.5,6243197588558179968,11461983,,STAR,tmgaia2,tmgaia2,-12.142,0.124,-23.601,0.065,gaia2,7.1774,0.0633,gaia2,13.005,0.746,11.714,0.034,,,,,,,,,,,9.324,0.023,8.706,0.029,8.523,0.021,AAA-212-111-000-0-0,8.424,0.022,8.412,0.019,8.321,0.027,7.853,0.265,11.2154,0.002,10.478,0.007,rered,gaia2,4432.0,188.4,3.9765,0.1017,,,1.417,0.114,0.694,0.091,0.2438,0.0755,DWARF,0.6982,0.09587,138.785,1.228,0.0484,0.0577,346,0.0552,,,0.0,0.033,0.0824,panstarrs,0.073,0.108,0.114,0.114,0.0636,0.0874,0.0876,0.1157,0.06636,0.12538,1.217,1.239,bj2018,180.4,196.3,dered,11.9307,0.003304,10.4411,0.002451,1,ucac4,tycho2b,,1.9691009883,1.00581309832,240.35673639594,-22.677959604,0.06267855066,0.02664160206,1,0,1023982240,0.012154
156,204262368,16 01 26.52,-23 01 34.6,,11.18,,5.86,0.61,11.1,5.25,1.8686,,,,"USco,bronze",yes,Simbad,1,0.999953,16.960001,15.444967,,,9596871,240.36055019316,-23.0262225944,240.36,-23.026,90.0,,,,16012652-2301343,,J160126.52-230134.5,6243135156913242496,,,STAR,tmgaia2,tmgaia2,-12.292,0.224,-23.321,0.116,gaia2,7.1251,0.1147,gaia2,18.672,0.162,,,,,,,,,,,,,12.178,0.022,11.512,0.026,11.183,0.025,AAA-222-111-000-0-0,10.904,0.023,10.552,0.021,8.939,0.032,6.927,0.099,15.4733,0.001009,14.043,0.008,cdwrf,cdwrf,3085.0,157.0,4.7101,0.0104,,,0.531,0.017,0.528,0.021,3.5213,0.1973,DWARF,0.02304,0.0062,139.849,2.2605,0.0294,0.0282,392,0.049,,,0.0,0.0155,0.0409,panstarrs,,,,,,,,,,,2.225,2.296,bj2018,,,cdwrf,17.3678,0.007607,14.1552,0.002204,1,,bpbj,cooldwarfs_v8,3.55232174333,1.79953855839,240.3604926899,-23.02632300298,0.11299760391,0.04679613472,1,0,1023982047,0.259077
157,203712541,16 01 26.64,-25 11 54.5,7.74,6.89,0.85,0.85,0.67,6.81,0.18,2.6666,,,,"USco,gold",no,Simbad,1,0.9997,7.66,7.687063,,,66928839,240.36099492172,-25.19850285908,240.361,-25.199,90.0,78494,6783-01989-1,325-081848,16012664-2511545,,J160126.63-251154.8,6235883121815862400,12546329,,STAR,tmgaia2,tmgaia2,-9.719,0.168,-25.368,0.086,gaia2,6.3959,0.0834,gaia2,8.084,0.006,7.76,0.03,,,,,,,,,,,7.074,0.021,6.981,0.036,6.893,0.017,AAA-111-111-000-0-0,6.878,0.034,6.878,0.02,6.965,0.018,6.861,0.091,7.67211,3.9E-4,7.432,0.006,rered,gaia2,7191.0,143.9,3.8078,0.0847,,,2.621,0.106,1.609,0.284,0.0894,0.0194,DWARF,16.54486,1.07566,155.695,2.0375,0.0336,0.016,506,0.004,,,0.0,0.0189,0.0131,panstarrs,0.201,0.368,0.096,0.116,0.0194,0.0194,0.0871,0.0822,1.19859,0.95274,2.011,2.064,bj2018,162.2,125.7,dered,7.86237,0.001219,7.3987,0.001505,1,hipvmag,apassdr9,,2.66360923932,1.32885449243,240.36094867383,-25.1986120807,0.07890787732,0.03350052077,1,0,1024007253,0.111526
158,204317321,16 01 29.84,-22 48 38.8,,10.49,,6.42,0.51,10.42,5.91,1.9313,1.0656,,,"USco,gold",no,Simbad,1,0.999937,16.84,15.039803,,,9597134,240.3743859697,-22.81067976964,240.374,-22.811,90.0,,,336-079061,16012985-2248386,,J160129.83-224838.9,6243147492050772864,11462152,,STAR,tmgaia2,tmgaia2,-12.614,0.196,-23.808,0.109,gaia2,6.6986,0.1021,gaia2,18.27,0.162,16.978,0.16,,,,,,,,,,,11.48,0.023,10.795,0.025,10.49,0.023,AAA-222-111-000-0-0,10.346,0.023,10.123,0.02,9.97,0.062,8.569,,15.0546,0.001093,13.45,0.009,cdwrf,cdwrf,3099.0,157.0,4.5837,0.0132,,,0.682,0.021,0.651,0.021,2.0496,0.1263,DWARF,0.03867,0.01031,148.707,2.275,0.1134,0.0172,337,0.0299,,,0.0,0.016,0.0183,panstarrs,,,,,,,,,,,2.241,2.309,bj2018,,,cdwrf,16.7395,0.007507,13.5595,0.005758,1,ucac4,bpbj,cooldwarfs_v8,3.10639268789,1.69430670677,240.37432705241,-22.81078227675,0.1004789574,0.04473620403,1,0,1023982162,0.393698
159,204838715,16 01 34.46,-20 38 01.7,,11.3,,5.65,0.7,11.21,4.95,1.9886,,,,"USco,bronze",no,Simbad,1,0.999488,16.86,15.431608,,,9669433,240.39364386435,-20.63374995492,240.394,-20.634,90.0,,,,16013447-2038015,,J160134.46-203801.7,6247060172904818304,,,STAR,tmgaia2,tmgaia2,-18.786,0.183,-23.951,0.093,gaia2,7.5389,0.091,gaia2,18.773,0.162,,,,,,,,,,,,,12.205,0.022,11.526,0.025,11.296,0.025,AAA-222-111-000-0-0,11.108,0.023,10.913,0.021,10.941,0.141,8.648,,15.4619,6.94E-4,14.078,0.008,cdwrf,cdwrf,3165.0,157.0,4.744,0.0087,,,0.492,0.015,0.491,0.021,4.1069,0.2107,DWARF,0.02193,0.00576,132.173,1.6025,0.1905,0.0825,258,0.0263,,,0.0,0.1362,0.0288,panstarrs,,,,,,,,,,,1.583,1.622,bj2018,,,cdwrf,17.2143,0.008491,14.1765,0.002766,1,,bpbj,cooldwarfs_v8,2.87805807874,1.4433184665,240.39355743461,-20.6338530773,0.08306664568,0.04047444327,1,0,1023983444,0.285751
160,203842272,16 01 35.27,-24 43 36.8,,10.59,,5.29,0.13,10.57,5.16,6.8898,,,,"USco,bronze",no,Simbad,2,1.0E-6,15.86,14.552449,,,66928171,240.39704732476,-24.72685017465,240.397,-24.727,90.0,,,327-077824,16013529-2443365,,J160135.28-244336.7,6235935073740051968,11462382,,STAR,tmgaia2,tmgaia2,-12.66,0.136,-27.525,0.082,gaia2,7.511,0.0892,gaia2,18.002,-0.218,16.248,0.126,,,,,,,,,,,11.514,0.026,10.857,0.024,10.588,0.021,AAA-222-111-000-0-0,10.406,0.022,10.315,0.02,10.169,0.081,8.425,,14.5736,8.41E-4,13.253,0.007,cdwrf,cdwrf,3250.0,157.0,4.6375,0.0117,,,0.616,0.019,0.601,0.021,2.5687,0.1479,DWARF,0.03817,0.00977,132.662,1.582,0.0333,0.0234,440,0.0126,,,0.0,0.0229,0.0239,panstarrs,,,,,,,,,,,1.564,1.6,bj2018,,,cdwrf,16.1987,0.004922,13.3382,0.001673,1,ucac4,apassdr9,cooldwarfs_v8,2.15800386641,1.27343941554,240.39698731372,-24.72696868551,0.08243206679,0.03445728396,1,0,1024007054,0.322649
161,204277211,16 01 40.86,-22 58 10.6,,9.85,,5.28,1.77,9.62,3.51,2.5594,,,,"USco,silver",yes,Simbad,1,0.982299,14.9,15.36063,,,9596939,240.42027661034,-22.96965387281,240.42,-22.97,90.0,,,336-079080,16014086-2258103,,J160140.86-225810.8,6243135809739361792,11462612,,STAR,gaia2,gaia2,-8.795,0.261,-24.198,0.122,gaia2,8.0487,0.1016,gaia2,15.513,0.273,15.99,0.286,,,,,,,,,,,11.141,0.023,10.361,0.026,9.846,0.023,AAA-222-111-000-0-0,9.128,0.025,8.621,0.021,6.632,0.016,4.152,0.028,14.9482,0.018648,13.934,0.021,gbprp,gaia2,,,,,,,,,,,,,,,,123.836,1.57,0.0477,5.0E-4,,,SPLIT,,,5.0E-4,5.0E-4,schlegel,,,,,,,,,,,1.551,1.589,bj2018,,,,15.4635,0.047431,13.1735,0.027671,0,ucac4,apassdr9,,4.13388928292,1.88713662827,240.42023548039,-22.96975806038,0.10932868831,0.04443146824,1,0,1024615698,0.17742
162,204897050,16 01 40.97,-20 22 08.3,,10.86,,6.55,0.75,10.77,5.8,0.2639,,,,"USco,gold",no,Simbad,1,0.999999,17.32,15.615209,,,9669706,240.42075441756,-20.36891505556,240.421,-20.369,90.0,,,,16014098-2022080,,J160140.97-202208.3,6247083125210430080,,,STAR,tmgaia2,tmgaia2,-12.521,0.293,-23.027,0.158,gaia2,6.7821,0.1909,gaia2,19.234,0.162,,,,,,,,,,,,,11.907,0.022,11.179,0.023,10.864,0.022,AAA-222-111-000-0-0,10.657,0.024,10.389,0.02,10.236,0.082,9.013,,15.6402,0.001799,14.094,0.009,cdwrf,cdwrf,2919.0,157.0,4.6457,0.0141,,,0.607,0.021,0.593,0.022,2.6589,0.18,DWARF,0.02407,0.00691,147.041,4.164,0.1627,0.1192,253,0.0089,,,0.0,0.1562,0.0821,panstarrs,,,,,,,,,,,4.048,4.28,bj2018,,,cdwrf,17.8738,0.01134,14.2387,0.005715,1,,bpbj,cooldwarfs_v8,4.61568267741,2.44475653254,240.42069691055,-20.36901419745,0.1585153865,0.07796616072,1,0,1024617497,0.257959
163,204794876,16 01 47.43,-20 49 45.7,,8.61,,4.58,0.57,8.54,4.02,1.49,2.1528,,,"USco,gold",no,Simbad,1,0.999146,13.12,12.219517,7406.9,3.3176,9669256,240.44765964966,-20.82938211224,240.448,-20.829,90.0,,,346-078410,16014743-2049457,,J160147.42-204946.0,6243676975627367936,11462900,,STAR,tmgaia2,tmgaia2,-14.696,0.108,-22.144,0.055,gaia2,6.889,0.0582,gaia2,14.726,0.068,13.324,0.103,,,,,,,,,,,9.587,0.021,8.851,0.026,8.614,0.02,AAA-222-111-000-0-0,8.476,0.022,8.379,0.018,8.265,0.023,7.986,0.254,12.2287,0.001767,11.233,0.007,rered,gaia2,3820.0,122.0,,,,,1.565,,,,,,GIANT,,,144.57,1.226,0.0877,0.0492,,,,,,0.0384,0.0601,panstarrs,,,,,,,,,,,1.216,1.236,bj2018,,,dered,13.3429,0.006478,11.1782,0.004797,1,ucac4,apassdr9,,1.70925765697,0.84632115802,240.44759194834,-20.8294774562,0.05287776995,0.02443640524,0,0,1024617240,0.138954
164,203853244,16 01 47.68,-24 41 01.3,,13.01,,6.56,0.48,12.94,6.08,0.6493,,,,"USco,gold",no,Simbad,1,0.999998,19.5,17.571241,,,66928114,240.44871015312,-24.68367623538,240.449,-24.684,90.0,,,,16014769-2441011,,J160147.68-244101.3,6235937100964618496,,,STAR,tmgaia2,tmgaia2,-11.549,0.351,-22.235,0.212,gaia2,5.7224,0.1788,gaia2,20.766,0.163,,,,,,,,,,,,,13.874,0.029,13.278,0.029,13.006,0.03,AAA-222-111-000-0-0,12.829,0.024,12.534,0.026,12.074,,8.962,,17.598,0.001705,16.042,0.009,cdwrf,cdwrf,2931.0,157.0,4.8892,0.0035,,,0.335,0.013,0.316,0.023,8.4451,0.406,DWARF,0.00745,0.00221,174.194,5.4765,0.0448,0.0177,,,,,,0.0156,0.0197,panstarrs,,,,,,,,,,,5.308,5.645,bj2018,,,cdwrf,19.7809,0.039098,16.1826,0.004007,1,,bpbj,cooldwarfs_v8,5.57158702413,3.28682378858,240.44865543023,-24.68377197114,0.18180228473,0.08632404675,1,0,1024637524,0.156625
165,204435603,16 01 49.50,-22 20 45.5,,12.42,,6.79,0.46,12.36,6.33,1.5936,,,,"USco,bronze",no,Simbad,1,0.999999,19.15,17.080715,,,9667458,240.45628159151,-22.34588267413,240.456,-22.346,90.0,,,,16014950-2220451,,J160149.49-222045.3,6243241053627428608,,,STAR,tmgaia2,tmgaia2,-11.848,0.31,-23.148,0.157,gaia2,6.4825,0.2297,gaia2,20.909,0.162,,,,,,,,,,,,,13.398,0.025,12.729,0.026,12.422,0.029,AAA-222-111-000-0-0,12.16,0.024,11.893,0.024,12.199,0.484,8.596,,17.1111,0.001298,15.533,0.009,cdwrf,cdwrf,2915.0,157.0,4.8497,0.0076,,,0.375,0.016,0.363,0.024,6.8745,0.4046,DWARF,0.00916,0.00275,153.941,5.497,0.1531,0.0097,333,0.2285,,,0.0,0.0097,0.0097,panstarrs,,,,,,,,,,,5.304,5.69,bj2018,,,cdwrf,19.3242,0.051129,15.6782,0.003002,1,,bpbj,cooldwarfs_v8,4.90738091124,2.44161638461,240.45622643707,-22.34598233828,0.19899296917,0.06829679835,1,0,1024616176,0.339101
166,204054129,16 01 49.54,-23 51 08.5,,11.93,,6.32,0.59,11.85,5.72,0.5272,0.6122,,,"USco,bronze",no,Simbad,1,0.999998,18.17,16.408426,,,9595526,240.45644165911,-23.85229686829,240.456,-23.852,90.0,,,,16014955-2351082,,J160149.54-235108.5,6236326362439449728,,,STAR,tmgaia2,tmgaia2,-3.855,2.09,-23.41,2.09,hsoy,,,,19.768,0.162,,,,,,,,,,,,,12.913,0.024,12.293,0.026,11.927,0.023,AAA-222-111-000-0-0,11.742,0.023,11.501,0.021,11.279,0.184,8.37,,16.3866,0.001151,14.874,0.008,cdwrf,cdwrf,2973.0,157.0,4.7723,0.0164,,,0.46,0.023,0.458,0.028,4.6906,0.4109,DWARF,0.01491,0.00467,,,,,427,0.2649,,,0.0,,,,,,,,,,,,,,,,,,,cdwrf,18.4856,0.019338,15.0063,0.002912,0,,bpbj,cooldwarfs_v8,33.10421771959,32.38761501854,240.45642351313,-23.8523976592,0.30608888401,0.1166359944,1,0,1024614597,0.245477
167,203834337,16 01 51.48,-24 45 25.0,,8.48,,3.81,0.19,8.46,3.62,4.6547,,,,"USco,gold",no,Simbad,1,0.99885,12.27,11.63061,,,66928215,240.46453664988,-24.7569747295,240.464,-24.757,90.0,,,327-077867,16015149-2445249,,J160151.48-244525.2,6235935279898454528,11463072,,STAR,tmgaia2,tmgaia2,-13.119,2.291,-23.963,2.291,hsoy,,,,13.702,0.099,12.35,0.035,,,,,,,,,,,9.408,0.024,8.659,0.044,8.485,0.026,AAA-211-111-000-0-0,8.404,0.023,8.393,0.02,8.319,0.023,7.905,0.231,11.6175,0.001017,10.752,0.006,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5351,0.003883,10.6919,0.003246,0,ucac4,apassdr9,,36.35450795235,35.5065203794,240.46447444708,-24.75707790354,0.33022773606,0.24209919353,0,0,1024637598,0.161994
168,204525956,16 01 55.45,-21 58 49.4,7.19,6.9,0.29,0.29,0.41,6.85,-0.12,,,,,"USco,gold",no,Simbad,1,0.993069,7.14,7.162432,,,9676357,240.48106095422,-21.98038821388,240.481,-21.98,90.0,78530,6212-01713-1,341-078053,16015546-2158496,,J160155.44-215849.6,6243537406369453824,11463237,,STAR,gaia2,gaia2,-12.013,0.124,-24.112,0.07,gaia2,7.2848,0.0784,gaia2,7.242,0.0,7.19,0.03,,,,,,,,,,,6.928,0.021,6.946,0.029,6.903,0.02,AAA-111-111-000-0-0,6.864,0.062,6.879,0.02,6.933,0.018,6.718,0.104,7.14665,2.93E-4,7.09,0.006,rered,gaia2,8738.0,375.8,4.1309,,,,2.109,,2.192,,0.2338,,DWARF,23.35582,,136.759,1.4775,0.0264,0.0296,,,,,,0.0183,0.041,panstarrs,,,,,,,,,,,1.462,1.493,bj2018,,,dered,7.21201,0.001057,7.06281,0.001838,1,hipvmag,apassdr9,,1.95829129704,1.09071055711,240.48100517912,-21.98049203117,0.06864844363,0.02807968209,1,0,1024619750,0.064434
169,204612315,16 01 56.47,-21 37 03.8,11.24,8.3,2.94,2.94,0.0,8.3,2.94,4.7285,,,,"USco,gold",no,Simbad,1,0.999908,11.24,10.705951,4924.0,0.5116,9675926,240.48531287285,-21.61775254298,240.485,-21.618,90.0,,6212-01023-1,342-077042,16015646-2137038,,J160156.46-213704.0,6243564481837370624,11463275,,STAR,tmgaia2,tmgaia2,-11.723,0.135,-23.548,0.102,gaia2,7.2203,0.0673,gaia2,12.879,0.276,11.238,0.065,,,,,,,,,,,9.021,0.022,8.464,0.027,8.301,0.021,AAA-212-111-000-0-0,8.19,0.024,8.206,0.02,8.136,0.024,7.882,0.214,10.699,0.002129,10.022,0.007,rered,gaia2,4580.0,123.0,,,,,1.571,,,,,,GIANT,,,137.968,1.2915,0.0216,0.0204,,,,,,0.0094,0.0314,panstarrs,,,,,,,,,,,1.279,1.304,bj2018,,,dered,11.3223,0.007092,9.97038,0.005528,1,tycho2v3,tycho2b3,,2.13156216983,1.57682524989,240.48525857952,-21.61785392935,0.05697441,0.033280565,0,0,1024619653,0.130199
