recno,EPIC,RAJ2000,DEJ2000,Vmago,Ksmag,(V-Ks)o,VmKsu,E(V-Ks),Ksmag0,(V-Ks)0,Per1,Per2,Per3,Per4,Memb,Disk,Simbad,single,PSS,Vmag,Gmag,Teff,AG,logL,Tess_Mass,Tess_s_Mass,iso_Mass_calc,iso_Mass_e,rml_Mass_calc,rml_Mass_e,Mass_calc,Mass_e,Age_calc (Myr),Age_e (Myr)
75,204134887,15 57 48.80,-23 31 38.2,6.77,6.67,0.1,0.1,0.35,6.63,-0.25,0.803,,,,"USco,gold",no,Simbad,1,0.999786,6.73,1.1643412384658154,,,1.8800804062843068,2.606,0.379,,0.0138669828032174,,0.0,,,,
76,204247416,15 57 50.03,-23 05 09.5,,9.27,,4.08,0.12,9.25,3.96,7.8404,,,,"USco,gold",no,Simbad,1,0.996487,13.33,6.939882238465815,4759.7,1.4504,-0.5415888001157823,0.612,0.083,0.8386649214659686,0.0138669828032174,0.7167971118464747,0.0090837562918068,0.8163,0.0401,63.564,39.313
81,204097242,15 58 06.39,-23 40 41.9,,10.65,,5.65,0.4,10.6,5.25,2.5265,,,,"USco,gold",no,Simbad,1,0.992964,16.25,9.216836238465817,,,-1.4420118687793178,0.602,0.021,,0.0138669828032174,0.2487567125810996,0.0090837562918068,,,,
82,203361837,15 58 06.93,-26 23 47.0,,10.16,,5.18,0.25,10.13,4.92,7.7299,,,,"USco,gold",no,Simbad,2,1e-06,15.309999,8.501985238465815,,,-0.9913572661783092,0.451,0.089,,0.0138669828032174,0.3627580901966856,0.0090837562918068,,,,
84,204147776,15 58 12.71,-23 28 36.5,10.36,8.02,2.34,2.34,2.76,7.66,-0.42,1.7209,,,,"USco,gold",yes,Simbad,1,0.999891,10.0,4.502897238465815,5525.8,0.5477,,,,,0.0138669828032174,1.2712042703343975,0.0090837562918068,,,,
86,204898840,15 58 15.69,-20 21 37.1,,11.06,,5.96,1.83,10.82,4.13,0.6905,0.4467,,,"USco,gold",no,Simbad,1,0.999989,16.779999,9.791271238465816,3364.1,1.0925,-1.6825634973205663,0.516,0.021,0.2233809523809523,0.0138669828032174,0.1739278120394226,0.0090837562918068,0.264,0.0672,35.735,23.53
87,205128625,15 58 18.84,-19 15 44.9,,10.13,,5.25,0.11,10.12,5.14,13.5669,,,,"USco,gold",no,Simbad,1,0.992964,15.37,8.544842238465815,3614.8,0.9754,-0.8265514650177863,0.51,0.094,0.3575641025641027,0.0138669828032174,0.3552384614273356,0.0090837562918068,0.4662,0.09,6.449,3.398
91,204553379,15 58 23.36,-21 51 59.1,,11.28,,6.38,0.42,11.23,5.96,1.8469,,,,"USco,gold",no,Simbad,1,0.999998,17.61,10.311070238465817,,,-1.7366006477624436,0.524,0.022,,0.0138669828032174,0.1297562713719327,0.0090837562918068,,,,
92,204123651,15 58 28.54,-23 34 19.3,,10.42,,5.49,0.4,10.37,5.09,2.3936,,,,"USco,gold",no,Simbad,1,0.996487,15.86,8.900944238465815,3589.6,0.923,-1.3166827395165248,0.65,0.021,0.3414102564102563,0.0138669828032174,0.2939120653549527,0.0090837562918068,0.4457,0.0717,35.901,22.281
94,204226548,15 58 29.79,-23 10 07.9,,11.3,,4.64,0.65,11.22,3.99,,,,,"USco,gold",yes,Simbad,1,0.999832,15.860001,10.056318238465815,3220.3,0.4015,-1.563519314342427,0.527,0.021,0.1701261829652997,0.0138669828032174,0.1503990232372603,0.0090837562918068,0.1861,0.0508,11.469,6.322
95,204780592,15 58 30.39,-20 53 35.9,7.26,6.53,0.73,0.73,0.5,6.47,0.23,0.0735,0.1216,0.0596,0.1131,"USco,gold",no,Simbad,1,0.999702,7.2,1.6544982384658151,9547.2,0.6918,1.4792021871705885,2.056,0.315,1.5,0.0138669828032174,,0.0,1.3995,0.0022,116.307,54.46
96,204066097,15 58 35.97,-23 48 14.0,,12.08,,6.32,0.28,12.04,6.04,0.3588,,,,"USco,gold",no,Simbad,1,0.999998,18.36,11.032694238465815,,,-2.07727454523862,0.343,0.021,,0.0138669828032174,,0.0,,,,
97,205024407,15 58 36.19,-19 46 13.6,,10.72,,5.63,0.38,10.67,5.24,3.0008,,,,"USco,gold",yes,Simbad,1,0.999146,16.3,9.283850238465815,3519.6,0.9935,-1.4012094770663055,0.634,0.021,0.2974285714285714,0.0138669828032174,0.2393194000647065,0.0090837562918068,0.3894,0.0758,33.432,20.867
100,204281210,15 58 36.92,-22 57 15.3,,7.05,,3.04,0.7,6.96,2.34,2.5649,2.4445,,,"USco,gold",yes,Simbad,1,0.999964,10.0,4.319495238465816,5554.3,0.4479,0.5178646362795326,1.02,0.121,1.0687460815047023,0.0138669828032174,,0.0,1.3299,0.0737,14.324,3.257
103,204249804,15 58 58.19,-23 04 35.3,,9.88,,4.75,0.43,9.83,4.32,3.9066,,,,"USco,gold",no,Simbad,2,1e-06,14.58,7.986637238465816,3645.7,0.658,-0.8100887731891893,0.52,0.091,0.3773717948717948,0.0138669828032174,0.4620821569345987,0.0090837562918068,0.4882,0.0888,6.754,3.465
105,203397761,15 59 01.92,-26 16 33.1,,11.26,,5.94,0.0,11.26,5.94,0.5179,0.5938,,,"USco,gold",no,Simbad,1,0.999995,17.2,10.022828238465816,,,-1.7945249701942907,0.464,0.031,,0.0138669828032174,0.1533820615930763,0.0090837562918068,,,,
106,203475138,15 59 08.63,-26 00 54.7,,10.76,,5.53,0.75,10.66,4.78,2.1199,,,,"USco,gold",no,Simbad,1,0.996487,16.19,9.204933238465816,3472.2,0.7932,-1.469672225153484,0.582,0.021,0.2748571428571427,0.0138669828032174,0.2506194469820932,0.0090837562918068,0.349,0.0741,32.404,20.259
108,204367110,15 59 12.43,-22 36 50.4,,11.79,,6.56,0.52,11.72,6.04,0.944,,,,"USco,gold",no,Simbad,1,0.999998,18.28,10.776322238465816,,,-1.8807441231339528,0.428,0.022,,0.0138669828032174,0.1008733188207039,0.0090837562918068,,,,
109,210282521,15 59 14.51,-26 06 18.2,,9.3,,2.99,1.24,9.14,1.75,0.4621,,,,"USco,gold",no,Simbad,1,0.999941,12.13,6.411154238465816,4904.5,0.7003,-0.5360771547553177,0.706,0.078,0.8765706806282723,0.0138669828032174,0.855622791079742,0.0090837562918068,0.8266,0.0328,78.065,43.057
110,204477741,15 59 18.38,-22 10 43.2,16.27,10.07,6.19,6.19,0.33,10.03,5.86,0.8214,0.7623,,,"USco,gold",no,Simbad,1,0.999982,16.22,8.843879238465815,,,,,,,0.0138669828032174,0.3023699487681351,0.0090837562918068,,,,
113,203462615,15 59 38.05,-26 03 23.6,,10.25,,6.24,0.16,10.23,6.08,0.5201,0.4421,,,"USco,gold",no,Simbad,1,0.999988,16.47,8.956816238465816,3475.6,1.0185,-1.4595453713086113,0.642,0.021,0.2764761904761904,0.0138669828032174,0.2857779796002534,0.0090837562918068,0.3524,0.0745,31.951,19.93
114,204870258,15 59 44.25,-20 29 23.5,,10.4,,6.44,1.22,10.25,5.22,,,,,"USco,gold",yes,Simbad,1,0.999984,16.69,9.372932238465816,3474.1,1.2648,-1.4497716327258532,0.642,0.021,0.2757619047619047,0.0138669828032174,0.2267033016442856,0.0090837562918068,0.3524,0.0749,30.749,19.103
116,203499724,15 59 49.88,-25 55 58.8,,9.61,,5.04,0.54,9.54,4.5,0.6243,0.9533,,,"USco,gold",no,Simbad,1,0.992964,14.58,7.846880238465815,,,-0.6936607548756684,0.463,0.094,,0.0138669828032174,0.4912201080699134,0.0090837562918068,,,,
118,203642381,15 59 52.68,-25 26 29.4,,9.72,,4.08,0.12,9.71,3.96,4.4834,,,,"USco,gold",no,Simbad,1,0.996487,13.79,7.346546238465816,4103.2,0.6004,-0.8621396970720301,0.599,0.082,0.8,0.0138669828032174,0.6117574666957197,0.0090837562918068,0.6851,0.0378,36.915,24.964
120,204436170,15 59 59.95,-22 20 36.7,13.25,8.63,4.62,4.62,0.4,8.58,4.22,0.8621,0.7271,,,"USco,gold",no,Simbad,1,0.999146,13.2,6.680960238465815,,,,,,,0.0138669828032174,0.7861538143752831,0.0090837562918068,,,,
122,204096760,16 00 07.04,-23 40 49.0,,10.61,,6.16,0.46,10.55,5.7,0.5255,1.8177,,,"USco,gold",no,Simbad,1,0.999998,16.71,9.537035238465815,,,-1.6031035361084944,0.589,0.023,,0.0138669828032174,0.2031342418819898,0.0090837562918068,,,,
123,204533053,16 00 12.16,-21 57 03.5,,10.34,,5.32,0.36,10.29,4.96,2.8474,,,,"USco,gold",no,Simbad,1,0.998258,15.610001,8.776516238465815,3481.2,0.8761,-1.2849163234384513,0.662,0.021,0.279142857142857,0.0138669828032174,0.3142470361741865,0.0090837562918068,0.3718,0.0799,18.868,11.115
126,204395393,16 00 18.43,-22 30 11.6,,10.41,,6.07,1.55,10.21,4.51,,,,,"USco,gold",yes,Simbad,1,0.999488,16.28,9.353198238465817,,,-1.2694599776381237,0.639,0.028,,0.0138669828032174,0.2295457722693492,0.0090837562918068,,,,
128,204270520,16 00 26.30,-22 59 41.4,,11.34,,6.49,0.42,11.28,6.07,0.5123,,,,"USco,gold",no,Simbad,1,0.999998,17.77,10.412004238465816,,,-1.7500682349652408,0.529,0.022,,0.0138669828032174,0.123031812916937,0.0090837562918068,,,,
129,204769599,16 00 26.69,-20 56 31.8,18.6,12.51,6.09,6.09,0.44,12.45,5.65,1.6401,,,,"USco,gold",yes,Simbad,1,0.999998,18.54,11.568375238465816,,,-2.009217327075904,0.367,0.023,,0.0138669828032174,,0.0,,,,
132,204121833,16 00 30.22,-23 34 46.0,,11.84,,6.89,0.3,11.8,6.59,0.4478,,,,"USco,gold",no,Simbad,1,0.999999,18.69,10.947218238465815,,,-1.894830566849889,0.453,0.024,,0.0138669828032174,,0.0,,,,
133,204878974,16 00 31.35,-20 27 05.0,,8.83,,4.79,0.57,8.75,4.22,3.0938,0.8548,,,"USco,gold",no,Simbad,1,0.992964,13.54,7.175778238465815,,,,,,,0.0138669828032174,0.6553743379556178,0.0090837562918068,,,,
138,204519031,16 00 40.55,-22 00 32.2,10.87,8.44,2.43,2.43,0.33,8.4,2.1,2.7236,,,,"USco,gold",yes,Simbad,1,0.999911,10.83,5.240267238465815,5025.1,0.5566,,,,,0.0138669828032174,1.1268936008884023,0.0090837562918068,,,,
141,203895244,16 00 43.08,-24 30 50.5,,10.77,,5.84,0.2,10.75,5.65,0.5312,0.541,,,"USco,gold",no,Simbad,1,0.999948,16.59,9.447935238465815,,,-1.5406075197009614,0.584,0.021,,0.0138669828032174,0.2159445666817369,0.0090837562918068,,,,
143,204105333,16 00 49.72,-23 38 43.5,,9.74,,4.77,0.55,9.67,4.22,10.0434,,,,"USco,gold",no,Simbad,1,0.997667,14.440001,7.888161238465814,3677.4,0.7699,-0.7849443686180599,0.533,0.09,0.3976923076923078,0.0138669828032174,0.4826148669238764,0.0090837562918068,0.5084,0.0877,6.792,3.383
144,205087347,16 00 49.88,-19 28 00.6,,9.69,,5.07,0.43,9.63,4.64,9.7615,,,,"USco,gold",no,Simbad,1,0.996487,14.700001,8.118458238465815,3675.5,0.8237,-0.954285928850089,0.479,0.099,0.396474358974359,0.0138669828032174,0.4353531299527559,0.0090837562918068,0.5226,0.0786,13.08,6.587
145,203655505,16 00 52.70,-25 23 42.9,,10.35,,5.13,0.38,10.3,4.75,7.0792,,,,"USco,gold",no,Simbad,1,0.992964,15.43,8.689620238465816,3594.8,0.6621,-1.06398920152522,0.449,,0.3447435897435899,0.0138669828032174,0.329743769118311,0.0090837562918068,0.4703,0.0829,14.851,7.995
147,204406748,16 01 05.18,-22 27 31.1,13.74,8.75,4.99,4.99,0.47,8.69,4.52,4.3922,16.9554,,,"USco,gold",no,Simbad,1,0.997667,13.679999,7.418153238465814,,,,,,,0.0138669828032174,0.5942665365050415,0.0090837562918068,,,,
149,203249626,16 01 08.94,-26 45 10.7,,10.6,,5.83,1.05,10.46,4.78,2.0262,,,,"USco,gold",no,Simbad,1,0.99995,16.29,9.679378238465816,,,,,,,0.0138669828032174,0.1865183334272847,0.0090837562918068,,,,
150,204428324,16 01 10.36,-22 22 27.9,,9.76,,5.98,0.36,9.71,5.62,0.325,0.5604,,,"USco,gold",no,Simbad,1,0.999937,15.690001,8.472259238465815,3480.3,1.0466,,,,,0.0138669828032174,0.3676591209039676,0.0090837562918068,,,,
151,203690414,16 01 13.97,-25 16 28.4,,10.42,,5.54,0.21,10.39,5.33,1.816,1.9454,,,"USco,gold",yes,Simbad,1,0.810485,15.93,9.162692238465816,,,,,,,0.0138669828032174,0.2565178145006824,0.0090837562918068,,,,
153,204241103,16 01 19.13,-23 06 39.7,,12.67,,6.95,0.0,12.67,6.95,0.5716,0.4866,,,"USco,gold",no,Simbad,1,0.999999,19.619999,11.974881238465816,,,-2.3565473258670826,0.247,0.021,,0.0138669828032174,,0.0,,,,
154,205055104,16 01 22.33,-19 37 22.5,,9.56,,4.89,0.13,9.54,4.77,8.1047,,,,"USco,gold",no,Simbad,2,1e-06,14.43,7.890980238465815,3648.5,0.7353,,,,,0.0138669828032174,0.4816561719272552,0.0090837562918068,,,,
155,204350686,16 01 25.63,-22 40 40.3,,8.52,,3.19,0.44,8.47,2.75,2.3962,,,,"USco,gold",no,Simbad,1,0.999943,11.66,5.662691238465815,4987.5,0.846,-0.1560201633521415,0.694,0.091,0.8982984293193718,0.0138669828032174,1.0326112646285268,0.0090837562918068,1.0525,0.0672,19.702,9.925
157,203712541,16 01 26.64,-25 11 54.5,7.74,6.89,0.85,0.85,0.67,6.81,0.18,2.6666,,,,"USco,gold",no,Simbad,1,0.9997,7.66,2.1173462384658155,,,1.2186631186253896,1.609,0.284,,0.0138669828032174,,0.0,,,,
158,204317321,16 01 29.84,-22 48 38.8,,10.49,,6.42,0.51,10.42,5.91,1.9313,1.0656,,,"USco,gold",no,Simbad,1,0.999937,16.84,9.470086238465814,,,-1.412625831421239,0.651,0.021,,0.0138669828032174,0.212687602302066,0.0090837562918068,,,,
162,204897050,16 01 40.97,-20 22 08.3,,10.86,,6.55,0.75,10.77,5.8,0.2639,,,,"USco,gold",no,Simbad,1,0.999999,17.32,10.045492238465815,,,-1.6185239047456583,0.593,0.022,,0.0138669828032174,0.1514511914105651,0.0090837562918068,,,,
163,204794876,16 01 47.43,-20 49 45.7,,8.61,,4.58,0.57,8.54,4.02,1.49,2.1528,,,"USco,gold",no,Simbad,1,0.999146,13.12,6.649800238465815,7406.9,3.3176,,,,,0.0138669828032174,0.7944129544368335,0.0090837562918068,,,,
164,203853244,16 01 47.68,-24 41 01.3,,13.01,,6.56,0.48,12.94,6.08,0.6493,,,,"USco,gold",no,Simbad,1,0.999998,19.5,12.001524238465816,,,-2.127843732072752,0.316,0.023,,0.0138669828032174,,0.0,,,,
167,203834337,16 01 51.48,-24 45 25.0,,8.48,,3.81,0.19,8.46,3.62,4.6547,,,,"USco,gold",no,Simbad,1,0.99885,12.27,6.060893238465816,,,,,,,0.0138669828032174,0.9409485791223072,0.0090837562918068,,,,
168,204525956,16 01 55.45,-21 58 49.4,7.19,6.9,0.29,0.29,0.41,6.85,-0.12,,,,,"USco,gold",no,Simbad,1,0.993069,7.14,1.5927152384658152,,,1.3683951140075652,2.192,,,0.0138669828032174,,0.0,,,,
169,204612315,16 01 56.47,-21 37 03.8,11.24,8.3,2.94,2.94,0.0,8.3,2.94,4.7285,,,,"USco,gold",no,Simbad,1,0.999908,11.24,5.136234238465816,4924.0,0.5116,,,,,0.0138669828032174,1.1480088915818316,0.0090837562918068,,,,
171,204947015,16 01 58.22,-20 08 12.0,10.5,7.67,2.83,2.83,0.88,7.56,1.95,1.7739,,,,"USco,gold",no,Simbad,1,0.999966,10.389999,4.515142238465815,,,,,,,0.0138669828032174,1.268296961287141,0.0090837562918068,,,,
172,204350926,16 01 58.93,-22 40 37.1,,10.43,,5.48,0.2,10.41,5.28,0.7299,,,,"USco,gold",no,Simbad,1,0.997667,15.889999,8.914149238465816,3385.7,0.9072,-1.494714323154864,0.577,0.021,0.2336666666666665,0.0138669828032174,0.2917995032623968,0.0090837562918068,0.288,0.0705,22.223,13.542
173,205232450,16 01 59.86,-18 43 45.9,,10.18,,5.44,0.16,10.16,5.28,15.0634,,,,"USco,gold",no,Simbad,1,0.992964,15.6,8.693642238465815,3558.0,1.0511,-1.2769550037524282,0.665,0.021,0.3211538461538461,0.0138669828032174,0.3290117040317883,0.0090837562918068,0.4284,0.0771,26.651,15.898
174,204432860,16 02 00.39,-22 21 23.8,13.59,8.84,4.75,4.75,0.42,8.79,4.33,2.8752,,,,"USco,gold",no,Simbad,1,0.992964,13.54,6.980697238465815,,,,,,,0.0138669828032174,0.7058547932362145,0.0090837562918068,,,,
176,204791347,16 02 04.29,-20 50 42.8,18.6,11.83,6.77,6.77,0.76,11.73,6.02,0.4224,0.245,,,"USco,gold",maybe,Simbad,1,0.999999,18.5,11.140801238465816,,,-1.9457700853500977,0.434,0.022,,0.0138669828032174,,0.0,,,,
179,204278916,16 02 07.56,-22 57 47.0,,9.86,,4.94,0.73,9.77,4.21,3.6335,,,,"USco,gold",yes,Simbad,1,0.992964,14.710001,8.112699238465815,3632.4,0.783,-0.8693124875791732,0.516,0.088,0.3688461538461539,0.0138669828032174,0.4365166764386728,0.0090837562918068,0.4858,0.0882,8.153,4.271
180,204290833,16 02 08.45,-22 54 59.1,14.09,9.55,4.54,4.54,0.4,9.5,4.15,6.1879,,,,"USco,gold",no,Simbad,1,0.996487,14.04,7.565773238465816,3825.0,0.7025,-0.672886369406105,0.574,0.08,0.5,0.0138669828032174,0.5576963930022242,0.0090837562918068,0.5949,0.0879,6.655,3.097
183,204948308,16 02 10.95,-20 07 49.8,,11.42,,6.19,0.57,11.34,5.63,0.9397,,,,"USco,gold",no,Simbad,1,0.999996,17.53,10.264076238465815,3419.3,1.157,-1.686554644076269,0.526,0.022,0.2496666666666667,0.0138669828032174,0.1335129272244851,0.0090837562918068,0.2974,0.0673,48.794,31.95
188,204271115,16 02 23.56,-22 59 33.5,,11.03,,6.38,0.28,11.0,6.1,1.0184,,,,"USco,gold",no,Simbad,1,0.999998,17.380001,9.987497238465815,,,-1.7476324813126387,0.514,0.022,,0.0138669828032174,0.156239604661168,0.0090837562918068,,,,
191,204519555,16 02 24.59,-22 00 24.8,,9.38,,4.33,0.32,9.34,4.0,0.8951,,,,"USco,gold",no,Simbad,1,0.992964,13.67,7.289247238465816,5780.7,2.3919,-0.6020252537477757,0.599,0.082,1.4,0.0138669828032174,0.6270104438089918,0.0090837562918068,0.8893,0.0294,93.633,40.392
193,204517888,16 02 32.25,-22 00 48.9,,12.34,,6.93,0.73,12.25,6.2,,,,,"USco,gold",yes,Simbad,1,0.999999,19.18,11.637741238465814,,,-2.0168249425465894,0.391,0.023,,0.0138669828032174,,0.0,,,,
195,204182919,16 02 35.86,-23 20 17.2,,10.2,,5.56,0.28,10.17,5.28,6.6977,,,,"USco,gold",yes,Simbad,2,1e-06,15.73,8.740108238465815,3431.0,0.8905,,,,,0.0138669828032174,0.3207542528541676,0.0090837562918068,,,,
197,204317053,16 02 41.41,-22 48 42.1,,11.99,,7.14,1.06,11.86,6.08,1.5945,,,,"USco,gold",yes,Simbad,1,0.999998,19.0,11.274943238465816,,,-1.9759250157415835,0.397,0.022,,0.0138669828032174,,0.0,,,,
198,204607034,16 02 41.51,-21 38 24.7,,11.18,,6.44,1.09,11.04,5.36,1.9654,,,,"USco,gold",yes,Simbad,1,0.999979,17.48,10.148909238465816,3432.3,1.0549,-1.6283780576752418,0.532,0.021,0.2558571428571429,0.0138669828032174,0.1428196738084701,0.0090837562918068,0.3098,0.0691,43.607,28.412
199,203560204,16 02 44.47,-25 43 32.5,,11.33,,5.45,0.22,11.3,5.23,2.3026,,,,"USco,gold",no,Simbad,1,0.999146,16.75,9.805023238465814,,,-1.5943122041221929,0.526,0.021,,0.0138669828032174,0.1722486209884266,0.0090837562918068,,,,
200,205078547,16 02 45.44,-19 30 38.1,,11.14,,6.44,0.52,11.07,5.93,0.7863,,,,"USco,gold",no,Simbad,1,0.999999,17.51,10.249178238465817,,,-1.70202076856204,0.549,0.025,,0.0138669828032174,0.1346162046506316,0.0090837562918068,,,,
202,204894575,16 02 53.96,-20 22 47.9,12.49,8.19,4.3,4.3,0.32,8.15,3.97,1.954,,,,"USco,gold",no,Simbad,1,0.999935,12.45,6.813805238465815,,,,,,,0.0138669828032174,0.750604275847004,0.0090837562918068,,,,
205,204282976,16 02 58.55,-22 56 49.7,,10.11,,4.92,0.41,10.06,4.51,1.866,,,,"USco,gold",no,Simbad,2,1e-06,14.9800005,8.288922238465815,3579.2,0.6964,-0.8879986134584915,0.516,0.092,0.3347435897435896,0.0138669828032174,0.40009815515356,0.0090837562918068,0.4453,0.0906,7.155,3.917
207,204489514,16 03 01.60,-22 07 52.7,,11.73,,6.91,0.62,11.65,6.29,1.7049,,,,"USco,gold",yes,Simbad,1,0.999998,18.56,10.820256238465817,,,-1.8635965391782927,0.45,0.022,,0.0138669828032174,,0.0,,,,
208,203348270,16 03 01.76,-26 26 22.1,,9.69,,4.39,0.43,9.64,3.96,4.1734,,,,"USco,gold",no,Simbad,1,0.992964,14.030001,7.558123238465816,3932.3,0.5895,-0.760150173873934,0.574,0.087,0.7,0.0138669828032174,0.5600983724044801,0.0090837562918068,0.6586,0.0752,11.744,5.429
211,204376053,16 03 14.89,-22 34 45.9,,10.7,,6.46,0.41,10.65,6.05,1.5654,2.0296,,,"USco,gold",no,Simbad,1,0.999997,17.11,9.692516238465815,,,-1.5683146565785877,0.611,0.021,,0.0138669828032174,0.1850646099039254,0.0090837562918068,,,,
216,203341895,16 03 25.98,-26 27 32.2,,10.77,,5.88,0.22,10.74,5.65,0.8336,,,,"USco,gold",no,Simbad,1,0.999893,16.619999,9.450233238465817,3422.4,0.911,-1.4266641803578513,0.637,0.022,0.2511428571428571,0.0138669828032174,0.2154912420435413,0.0090837562918068,0.3182,0.0743,21.867,13.186
217,204538777,16 03 26.25,-21 55 38.1,,11.6,,6.52,0.91,11.48,5.61,1.4806,,,,"USco,gold",yes,Simbad,1,0.999994,18.0,10.589219238465816,,,-1.7872798596513086,0.476,0.021,,0.0138669828032174,0.111531528133523,0.0090837562918068,,,,
220,204993463,16 03 29.40,-19 55 03.9,,11.03,,5.9,0.34,10.99,5.56,0.8547,1.1069,,,"USco,gold",no,Simbad,1,0.999948,16.89,9.737102238465816,3467.8,1.1827,-1.5325398783085091,0.588,0.021,0.2727619047619048,0.0138669828032174,0.179936170527039,0.0090837562918068,0.3399,0.0716,38.635,24.619
223,204328600,16 03 35.50,-22 45 56.1,10.97,8.36,2.61,2.61,0.42,8.31,2.19,2.4213,,,,"USco,gold",no,Simbad,1,0.999848,10.92,5.049615238465815,5026.8,0.4863,0.10546591446244,0.827,0.102,0.9096187683284458,0.0138669828032174,1.1674375837056523,0.0090837562918068,1.2745,0.0817,9.035,3.319
224,205228053,16 03 37.76,-18 45 08.6,,9.81,,5.03,0.89,9.69,4.14,7.6483,,,,"USco,gold",no,Simbad,1,0.997667,14.719999,8.206553238465816,3687.4,0.9316,-0.9063682319262936,0.492,0.097,0.4044444444444445,0.0138669828032174,0.4169200681211453,0.0090837562918068,0.5271,0.0805,11.219,5.582
226,205199316,16 03 38.30,-18 54 07.6,,9.54,,5.07,0.78,9.44,4.28,0.7729,,,,"USco,gold",no,Simbad,1,0.992964,14.51,7.894767238465816,3814.9,0.8838,-0.6637204164080056,0.571,0.089,0.4929861111111112,0.0138669828032174,0.4813200606089349,0.0090837562918068,0.5876,0.0883,6.276,2.926
227,205207894,16 03 39.22,-18 51 29.5,,10.2,,5.65,0.71,10.11,4.94,10.5026,,,,"USco,gold",no,Simbad,1,0.998258,15.76,8.758608238465815,,,-0.9152450325187405,0.472,,,0.0138669828032174,0.3174816519372808,0.0090837562918068,,,,
228,204119181,16 03 40.29,-23 35 23.8,,11.32,,5.68,0.31,11.28,5.37,2.6885,,,,"USco,gold",no,Simbad,1,0.999712,16.96,9.913237238465817,,,-1.6140364154238602,0.529,0.021,,0.0138669828032174,0.1624747563771365,0.0090837562918068,,,,
229,204954915,16 03 41.86,-20 05 57.9,,9.49,,5.01,0.49,9.42,4.52,4.6185,,,,"USco,gold",no,Simbad,2,1e-06,14.43,7.735004238465816,,,-0.7050930887647232,0.482,0.093,,0.0138669828032174,0.5163408452211785,0.0090837562918068,,,,
230,204920926,16 03 43.34,-20 15 31.6,,9.72,,4.94,0.09,9.7,4.85,5.602,,,,"USco,gold",no,Simbad,1,0.996487,14.639999,7.946616238465815,3720.6,0.835,-0.8573290277253657,0.51,0.094,0.4274999999999999,0.0138669828032174,0.4704101728340965,0.0090837562918068,0.5436,0.0805,10.133,4.881
232,204330803,16 03 46.95,-22 45 24.7,,9.1,,4.89,0.47,9.04,4.41,12.9396,,,,"USco,gold",no,Simbad,2,1e-06,13.93,7.363289238465816,,,,,,,0.0138669828032174,0.6080827297375011,0.0090837562918068,,,,
234,205041327,16 03 50.46,-19 41 21.8,,10.59,,5.81,0.44,10.54,5.38,2.9615,,,,"USco,gold",no,Simbad,1,0.999561,16.35,9.269656238465815,3530.8,1.1122,-1.3755116531090896,0.647,0.021,0.3037179487179488,0.0138669828032174,0.2412214719776169,0.0090837562918068,0.4002,0.0762,32.628,20.296
236,203723257,16 03 54.03,-25 09 39.7,,11.38,,5.85,0.0,11.38,5.85,1.461,,,,"USco,gold",maybe,Simbad,1,0.999981,17.23,10.060180238465817,3416.1,0.9485,-1.7004927125085394,0.506,0.022,0.2481428571428571,0.0138669828032174,0.1502344592101757,0.0090837562918068,0.2943,0.0667,50.042,32.754
237,204862109,16 03 54.96,-20 31 38.5,13.2,8.62,4.58,4.58,0.44,8.57,4.15,1.7281,1.052,,,"USco,gold",no,Simbad,1,0.998613,13.15,6.716933238465815,5519.0,2.506,,,,,0.0138669828032174,0.7763394705431552,0.0090837562918068,,,,
238,204864076,16 03 57.67,-20 31 05.6,,8.37,,4.35,1.82,8.14,2.53,3.8798,,,,"USco,gold",yes,Simbad,1,0.999848,12.49,6.4972442384658144,5093.7,1.5539,-0.4050331931009975,0.621,,0.9292375366568916,0.0138669828032174,0.8337109634678567,0.0090837562918068,0.8828,0.0376,74.379,41.519
239,205038557,16 03 57.92,-19 42 11.1,,10.32,,5.23,0.73,10.23,4.51,3.8303,,,,"USco,gold",yes,Simbad,1,0.992964,15.459999,8.730573238465816,3559.1,0.9425,-0.9833008710818026,0.459,,0.3218589743589743,0.0138669828032174,0.3224148721713799,0.0090837562918068,0.4393,0.0899,9.547,5.375
241,205025028,16 04 00.23,-19 46 02.9,7.77,7.24,0.53,0.53,0.65,7.15,-0.12,,,,,"USco,gold",no,Simbad,1,0.999568,7.6800003,2.192556238465816,,,1.2055675441450655,2.045,0.315,,0.0138669828032174,,0.0,,,,
242,204072696,16 04 04.53,-23 46 38.0,,10.73,,5.81,0.65,10.65,5.16,3.7652,,,,"USco,gold",yes,Simbad,1,0.999389,16.46,9.394244238465816,3556.1,0.9495,,,,,0.0138669828032174,0.2236992101110984,0.0090837562918068,,,,
246,205037578,16 04 17.39,-19 42 28.9,,10.42,,4.27,0.61,10.34,3.66,1.7283,,,,"USco,gold",yes,Simbad,1,0.992964,14.610001,9.166863238465815,3457.5,1.0915,,,,,0.0138669828032174,0.2558802046597481,0.0090837562918068,,,,
247,203895983,16 04 18.93,-24 30 39.3,,8.85,,4.96,1.23,8.69,3.73,2.4474,2.5757,,,"USco,gold",yes,Simbad,1,0.996487,13.65,7.186356238465816,,,,,,,0.0138669828032174,0.6532603817978622,0.0090837562918068,,,,
