Index,Gmag,masses,mass_e,expected masses,binary,membership,period,parallax,ra,dec
1065,10.423324661666395,0.30869855267289736,0.04209712602898778,0.317,1,1,0.8677,6.9038,56.54004586926,22.71020869653
1066,10.640775661666396,0.2814427292524162,0.04209712602898778,0.289,1,1,0.4625,6.8355,56.54126990306,21.0977861877
1067,8.865480661666396,0.5039624097287667,0.04209712602898778,0.521,1,1,1.9819,7.3756,56.54130256139,24.67339403987
1068,10.958391661666397,0.24163198746912018,0.04209712602898778,0.257,1,1,,7.534,56.54154704208,24.6737049354
1071,6.006373661666396,0.8623296535320203,0.04209712602898778,0.863,1,1,5.9772,7.5501,56.54907922003,24.6221190946
1072,11.692647661666395,0.1495986011824224,0.04209712602898778,0.18,1,1,0.5507,7.2809,56.55285246405,23.58701264824
1073,8.204145661666397,0.5868557051460508,0.04209712602898778,0.601,1,1,1.3879,7.3325,56.55372255611,24.05417116892
1074,5.665313661666396,0.9050789218075825,0.04209712602898778,0.919,1,1,,,56.5570033787,32.21013927476
1075,11.153987661666395,0.21711552151700975,0.04209712602898778,0.226,1,1,0.3079,7.4466,56.55780086602,22.70530804049
1082,9.906976661666397,0.37341883407660914,0.04209712602898778,0.395,1,1,5.5174,7.3733,56.5748329283,24.68579851335
1085,5.910690661666395,0.8743227873982334,0.04209712602898778,0.877,1,1,5.9344,7.3327,56.58068261426,20.87958872725
1087,8.689455661666395,0.526025800182663,0.04209712602898778,0.542,1,1,,7.4782,56.58103788138,26.04307325184
1088,6.118704661666396,0.8482498199113607,0.04209712602898778,0.85,1,1,,7.3792,56.58319939873,25.47535770958
1089,7.938039661666396,0.6202100615165919,0.04209712602898778,0.627,1,1,6.3758,7.4548,56.58539983665,24.78528298284
1092,11.556730661666396,0.1666347599117064,0.04209712602898778,0.189,1,1,0.6772,7.3759,56.59017739646,23.06676483934
1093,10.909500661666396,0.24776010121819825,0.04209712602898778,0.257,1,1,,7.1117,56.5925735476,23.87793117845
1098,11.244060661666396,0.20582555833931448,0.04209712602898778,0.215,1,1,1.1143,7.3071,56.5960370545,24.60485050167
1099,11.494549661666397,0.17442867374106963,0.04209712602898778,0.192,1,1,0.4678,7.373,56.59787068226,24.03074731526
1101,11.446523661666397,0.1804483663412051,0.04209712602898778,0.195,1,1,,7.5286,56.59895767544,26.57294021231
1103,11.071708661666396,0.22742856627290298,0.04209712602898778,0.237,1,1,0.8915,7.3207,56.60273991008,24.47939883769
1104,9.381966661666397,0.43922483107817145,0.04209712602898778,0.459,1,1,0.3224,7.1906,56.60587308903,24.15991869115
1106,10.497476661666395,0.2994041653475896,0.04209712602898778,0.307,1,1,0.9143,7.2039,56.61261347529,24.45374227557
1110,7.164290661666396,0.7171935939711392,0.04209712602898778,0.708,1,1,5.343,7.3506,56.61581566561,23.59251492433
1111,5.473594661666397,0.9291094353961665,0.04209712602898778,0.952,1,1,1.3126,7.374,56.61848429295,24.43373934391
1112,8.298566661666396,0.5750207533491623,0.04209712602898778,0.588,1,1,9.1276,7.3,56.61937054723,24.75879046515
1113,11.308904661666396,0.19769785778205007,0.04209712602898778,0.21,1,1,0.3183,8.3129,56.62396194467,21.03784257501
1115,8.136885661666396,0.5952862328661421,0.04209712602898778,0.614,1,1,4.8107,7.3931,56.63002744351,24.11714094376
1116,11.216362661666395,0.20929729126811458,0.04209712602898778,0.22,1,1,,7.4325,56.63057727286,22.30531041999
1119,11.062738661666398,0.2285528873203191,0.04209712602898778,0.237,1,1,,8.057,56.63668941474,19.29162466608
1120,8.619173661666396,0.5348351125410251,0.04209712602898778,0.55,1,1,6.9448,7.4332,56.63706230536,23.30513098618
1121,8.612270661666397,0.5357003509122977,0.04209712602898778,0.552,1,1,2.9684,7.2608,56.64507578819,22.93528104262
1122,8.681654661666396,0.5270035960010457,0.04209712602898778,0.543,1,1,0.7424,7.2234,56.64730542253,23.4115310618
1125,8.336689661666396,0.5702423262264587,0.04209712602898778,0.585,1,1,,7.2323,56.64972601818,23.96682512457
1126,10.523285661666396,0.29616920415330106,0.04209712602898778,0.303,1,1,0.9588,7.8342,56.65036306525,23.0712932923
1130,7.469306661666396,0.6789621660337123,0.04209712602898778,0.678,1,1,7.4791,7.4126,56.66214340428,24.52010758504
1132,6.557561661666396,0.793242444002112,0.04209712602898778,0.782,1,1,6.1296,7.3168,56.66420881499,24.02947983248
1135,10.691327661666396,0.2751064218288948,0.04209712602898778,0.283,1,1,,7.424,56.6668412654,23.78274102188
1136,8.036525661666396,0.6078655929908574,0.04209712602898778,0.624,1,1,5.1665,7.2559,56.66783020915,24.93086438815
1137,10.423657661666397,0.30865681366411346,0.04209712602898778,0.319,1,1,,7.2864,56.667843836,25.73135614782
1143,9.668445661666397,0.40331687462970267,0.04209712602898778,0.424,1,1,2.234,7.2863,56.68172301552,23.99493684191
1146,10.253177661666395,0.3300251806834589,0.04209712602898778,0.343,1,1,,7.4228,56.69080914398,25.45824837858
1148,11.193165661666395,0.21220485819530688,0.04209712602898778,0.221,1,1,,7.5558,56.69669194845,25.34794352419
1151,9.640767661666397,0.4067861007111282,0.04209712602898778,0.428,1,1,0.2845,7.2387,56.70335512922,23.06855140288
1152,8.910991661666396,0.49825795318596167,0.04209712602898778,0.514,1,1,7.9111,7.3868,56.70512196595,24.59982559996
1154,10.889076661666397,0.2503200937569303,0.04209712602898778,0.259,1,1,2.1377,7.4356,56.70879817516,23.53208141913
1159,11.097912661666395,0.22414409484297027,0.04209712602898778,0.234,1,1,0.0824,7.2636,56.71926880123,23.6451388465
1161,6.154539661666396,0.843758176128288,0.04209712602898778,0.84,1,1,6.1515,6.8172,56.72201785398,22.88074839356
1162,9.573510661666395,0.4152162524041134,0.04209712602898778,0.435,1,1,0.6607,7.3687,56.72344711252,24.2872941769
1165,9.639190661666396,0.40698376562659955,0.04209712602898778,0.427,1,1,2.6922,7.1772,56.72520599409,25.24564655686
1171,11.123535661666395,0.22093244732926398,0.04209712602898778,0.231,1,1,,7.0042,56.73249284037,23.93987222951
1172,8.911832661666397,0.49815254025386824,0.04209712602898778,0.516,1,1,,8.2069,56.73721143333,36.16259639147
1173,9.086845661666397,0.4762159962771164,0.04209712602898778,0.495,1,1,1.2062,7.3848,56.73798824228,23.25047049143
1174,11.295206661666395,0.19941479754877367,0.04209712602898778,0.21,1,1,0.9133,7.3552,56.74245105011,23.56061715977
1176,10.611755661666397,0.28508016479266374,0.04209712602898778,0.292,1,1,1.1004,7.4671,56.74397999975,24.4609217371
1178,10.739507661666398,0.2690674265039765,0.04209712602898778,0.277,1,1,0.5265,7.1078,56.74722551552,24.02839263225
1180,11.164121661666396,0.2158453019524036,0.04209712602898778,0.229,1,1,0.3409,7.4689,56.74789903406,24.87933419481
1182,11.585151661666394,0.16307240445032223,0.04209712602898778,0.191,1,1,1.655,7.5182,56.75128246811,24.47341021111
1184,11.014536661666398,0.23459464017734888,0.04209712602898778,0.243,1,1,0.3484,6.1416,56.75423555051,24.98246752414
1185,5.8741116616663955,0.8789076859036336,0.04209712602898778,0.884,1,1,5.9306,7.3865,56.75601002051,23.49474145128
1188,8.426884661666396,0.5589370712797797,0.04209712602898778,0.574,1,1,0.3023,7.2769,56.76502117318,24.15948737687
1189,8.865125661666395,0.5040069062696624,0.04209712602898778,0.521,1,1,2.4577,7.2092,56.76583191331,23.61611499254
1190,8.385731661666396,0.5640952857797039,0.04209712602898778,0.578,1,1,,7.6851,56.76592439376,20.19568066936
1192,9.761833661666396,0.39161140149970164,0.04209712602898778,0.415,1,1,,7.1821,56.76987710788,25.38041195117
1197,6.595337661666395,0.7885075106813543,0.04209712602898778,0.778,1,1,8.4781,7.3504,56.77834370557,23.71495241088
1198,7.7438126616663965,0.6445549337659251,0.04209712602898778,0.649,1,1,0.3889,7.3096,56.78069149429,23.22615674412
1200,10.291364661666396,0.3252387316491572,0.04209712602898778,0.337,1,1,1.8237,7.3831,56.78401518544,24.30663032493
1201,9.981470661666396,0.36408157966119914,0.04209712602898778,0.383,1,1,0.2679,7.3031,56.788355137,24.05197806631
1203,8.770585661666397,0.5158567738084285,0.04209712602898778,0.532,1,1,0.8446,7.3291,56.78942568111,23.74197963633
1204,11.642847661666394,0.15584065114466683,0.04209712602898778,0.183,1,1,0.4739,7.3061,56.78974161914,23.43215484093
1205,10.609554661666397,0.2853560433462159,0.04209712602898778,0.293,1,1,,6.5054,56.79191420959,30.5336566057
1213,6.816423661666397,0.7607960677505767,0.04209712602898778,0.75,1,1,7.8496,7.4176,56.80648230099,23.71408562078
1214,9.348664661666396,0.4433989826412772,0.04209712602898778,0.462,1,1,0.5326,7.3907,56.807022076,23.83129346815
1215,6.025910661666396,0.8598808396743423,0.04209712602898778,0.858,1,1,,7.4731,56.81177708244,25.37162604311
1216,11.148857661666398,0.21775852786854166,0.04209712602898778,0.227,1,1,0.8818,7.0697,56.81416804545,23.43481220068
1217,11.597835661666394,0.1614825618454807,0.04209712602898778,0.186,1,1,0.31,6.9549,56.81444649567,24.3917636429
1218,10.946380661666396,0.2431374746598134,0.04209712602898778,0.252,1,1,,9.1187,56.81568747129,22.35452532993
1219,11.428156661666396,0.18275052962748117,0.04209712602898778,0.198,1,1,0.2628,7.3213,56.81861392883,24.74712712405
1221,6.829628661666396,0.7591409217716324,0.04209712602898778,0.746,1,1,9.7733,6.979,56.8253562308,24.3905652358
1222,9.274123661666396,0.45274212814801684,0.04209712602898778,0.477,1,1,,7.2722,56.82547570016,24.03643638599
1223,11.631366661666394,0.1572797068799383,0.04209712602898778,0.185,1,1,0.3239,7.529,56.82561830737,24.23078024255
1225,8.163633661666395,0.5919335751876258,0.04209712602898778,0.607,1,1,,7.3403,56.82577815809,24.03621806528
1229,11.640237661666397,0.15616779472702502,0.04209712602898778,0.183,1,1,,7.3268,56.83519780827,22.36556336238
1231,9.273865661666395,0.45277446647914665,0.04209712602898778,0.473,1,1,3.694,7.2564,56.83687734919,25.08656572477
1235,8.986115661666396,0.4888417330782582,0.04209712602898778,0.507,1,1,,7.1719,56.84109229961,25.8977392657
1236,11.077583661666395,0.22669217985667434,0.04209712602898778,0.236,1,1,,7.536,56.84147827795,26.37966852782
1237,11.288727661666396,0.20022689075570876,0.04209712602898778,0.21,1,1,0.3687,7.4562,56.84184912038,23.35995800058
1242,10.943384661666396,0.2435130003964976,0.04209712602898778,0.252,1,1,0.6801,7.4814,56.84458758908,23.73506530394
1243,10.217625661666396,0.3344813525761836,0.04209712602898778,0.349,1,1,0.9252,7.7615,56.84583318283,24.84875204843
1244,8.496531661666396,0.5502073513255543,0.04209712602898778,0.565,1,1,,7.1213,56.84689444036,22.24435427602
1245,10.490904661666397,0.30022791539481575,0.04209712602898778,0.309,1,1,1.6638,7.3469,56.84946705531,23.14900482936
1248,11.657224661666397,0.15403860390958246,0.04209712602898778,0.181,1,1,1.1885,7.5496,56.85469975762,24.25462065235
1249,9.990701661666396,0.3629245442555471,0.04209712602898778,0.382,1,1,,7.3811,56.85568297187,24.04895316921
1250,10.024965661666396,0.3586298133337331,0.04209712602898778,0.376,1,1,0.1357,7.4327,56.85755304008,25.14231117639
1251,11.255667661666397,0.204370709465584,0.04209712602898778,0.215,1,1,,7.2354,56.85797410627,25.44056636612
1252,10.936271661666396,0.24440456066520144,0.04209712602898778,0.254,1,1,0.4291,7.2032,56.8615963769,23.63387817083
1254,10.687387661666396,0.2756002707616507,0.04209712602898778,0.284,1,1,,6.4015,56.86518143947,22.83130837806
1256,10.323044661666396,0.321267885408115,0.04209712602898778,0.333,1,1,0.5572,7.1909,56.8672334216,23.44802253199
1257,10.938541661666395,0.24412003348820766,0.04209712602898778,0.254,1,1,,7.3722,56.86843160832,26.53476462462
1258,11.339662661666395,0.1938425772049679,0.04209712602898778,0.204,1,1,0.9834,7.3727,56.86851689687,24.67569649233
1259,8.577545661666395,0.5400528646660916,0.04209712602898778,0.558,1,1,,6.8936,56.87006885995,22.37642310569
1261,11.443456661666396,0.18083279138606878,0.04209712602898778,0.198,1,1,,7.3112,56.87239647546,24.11411246128
1267,10.404102661666396,0.31110788368442854,0.04209712602898778,0.322,1,1,,7.3929,56.87751552406,26.27891563464
1268,9.399009661666396,0.43708862108808066,0.04209712602898778,0.457,1,1,2.7628,7.3902,56.87755475113,24.3703346529
1269,11.478756661666395,0.17640820577026117,0.04209712602898778,0.194,1,1,0.5596,7.908,56.87979393772,21.1807140845
1271,11.462808661666397,0.17840716586660377,0.04209712602898778,0.194,1,1,0.4855,7.3388,56.8819223601,23.87181815563
1272,11.452303661666395,0.17972388745000512,0.04209712602898778,0.194,1,1,0.6538,7.4907,56.88340577219,24.17339234281
1273,11.643736661666395,0.15572922177887483,0.04209712602898778,0.183,1,1,0.3972,7.5802,56.88397566646,24.40493750874
1274,11.012057661666397,0.23490536390940542,0.04209712602898778,0.244,1,1,1.2508,7.3397,56.8841955607,23.30633191107
1275,11.206934661666395,0.21047901912040445,0.04209712602898778,0.22,1,1,,7.1609,56.88781044276,25.63831243312
1276,7.140865661666396,0.7201297389583997,0.04209712602898778,0.713,1,1,8.5982,7.4222,56.89041244831,24.68399679169
1277,6.585714661666396,0.7897136802955445,0.04209712602898778,0.779,1,1,7.5554,7.6371,56.8924433357,21.74660630467
1278,10.868561661666398,0.2528914924512162,0.04209712602898778,0.261,1,1,,7.6735,56.89244548481,25.71816482563
1279,11.373810661666397,0.1895623859979252,0.04209712602898778,0.2,1,1,,7.4938,56.89387479189,24.03955394928
1280,10.604233661666395,0.28602299009017385,0.04209712602898778,0.294,1,1,0.6966,7.3071,56.89500778236,22.80112516
1281,8.586710661666396,0.5389041018567748,0.04209712602898778,0.555,1,1,,6.7644,56.89678892562,25.5437587917
1282,11.474387661666395,0.17695582657919795,0.04209712602898778,0.193,1,1,0.2084,7.4292,56.89952947889,24.87396515674
1284,11.061670661666398,0.22868675297011176,0.04209712602898778,0.237,1,1,,7.209,56.90569654899,25.33384802905
1285,11.523971661666398,0.17074085056859678,0.04209712602898778,0.19,1,1,0.7538,7.3429,56.90697333793,24.40625196188
1287,7.714140661666397,0.6482740925305779,0.04209712602898778,0.651,1,1,8.4106,7.2721,56.90846714444,23.46784903103
1288,9.994325661666396,0.3624703035113066,0.04209712602898778,0.381,1,1,2.3229,7.3216,56.90863214909,24.81955061391
1289,8.274780661666396,0.5780021469315304,0.04209712602898778,0.591,1,1,0.582,7.3958,56.90877404779,24.89165534984
1292,10.733902661666395,0.2697699704806511,0.04209712602898778,0.278,1,1,0.519,7.1796,56.9140555869,24.45873245788
1294,7.8680876616663955,0.6289780108932768,0.04209712602898778,0.636,1,1,0.3067,7.3896,56.91832612972,24.30173654543
1297,7.918299661666396,0.62268431987512,0.04209712602898778,0.628,1,1,0.7814,7.4153,56.92168447899,23.74008588097
1298,7.607665661666395,0.6616199212400147,0.04209712602898778,0.663,1,1,0.483,7.3676,56.92276375783,23.97172758846
1301,11.417616661666397,0.18407163819378725,0.04209712602898778,0.197,1,1,,7.1171,56.93293309774,26.22401171576
1303,11.248642661666395,0.20525123960584057,0.04209712602898778,0.214,1,1,0.4458,7.2529,56.93613786706,23.7007045401
1305,11.256902661666395,0.20421591164021535,0.04209712602898778,0.214,1,1,,7.5518,56.93624264299,22.39796276377
1306,10.904526661666395,0.2483835541602104,0.04209712602898778,0.257,1,1,,7.3613,56.94067213271,24.09347871557
1307,11.291498661666395,0.1998795670519864,0.04209712602898778,0.21,1,1,0.2962,7.5605,56.94138328334,24.63352445535
1308,9.353439661666396,0.4428004728306403,0.04209712602898778,0.463,1,1,,7.5558,56.94337881611,24.05048171834
1310,5.546310661666396,0.9199950397123403,0.04209712602898778,0.939,1,1,5.1371,7.4112,56.95058643018,23.2178837759
1312,11.253624661666397,0.20462678392487854,0.04209712602898778,0.214,1,1,0.8216,7.3361,56.95748952144,24.42848980052
1313,11.416367661666396,0.18422819081231845,0.04209712602898778,0.197,1,1,,6.4165,56.95841831832,23.46454192809
1315,9.616321661666396,0.4098502202568517,0.04209712602898778,0.431,1,1,1.4175,7.3559,56.96235820157,24.50501618903
1317,11.659254661666395,0.15378415890108155,0.04209712602898778,0.182,1,1,0.94,7.8092,56.96658486416,23.66317575455
1319,10.777096661666395,0.2643559322061697,0.04209712602898778,0.272,1,1,0.5169,7.1717,56.97037306571,22.9925993308
1320,11.472377661666396,0.1772077647403245,0.04209712602898778,0.193,1,1,,7.3344,56.97574688018,22.65694149169
1321,10.448605661666397,0.3055297722492929,0.04209712602898778,0.316,1,1,1.3661,6.6913,56.98038426983,23.31813723222
1323,10.611326661666396,0.28513393666884457,0.04209712602898778,0.296,1,1,,7.2856,56.98594071422,26.53052028872
1325,9.556262661666397,0.4173781575797919,0.04209712602898778,0.438,1,1,,6.8174,56.98619759614,26.53078066941
1326,6.062921661666396,0.8552417932656552,0.04209712602898778,0.853,1,1,,7.5667,56.99008522853,26.62905268563
1332,10.973209661666395,0.23977466424943095,0.04209712602898778,0.247,1,1,,7.268,57.02388607491,22.63577808525
1333,9.734475661666396,0.3950405180231369,0.04209712602898778,0.415,1,1,1.562,7.3093,57.02435006099,23.03395009216
1335,11.340820661666395,0.1936974307419903,0.04209712602898778,0.204,1,1,,7.2177,57.02676571552,24.11420727435
1336,11.102119661666396,0.22361677949776615,0.04209712602898778,0.232,1,1,0.6242,7.1894,57.02772402474,24.00172038533
1337,7.909919661666397,0.6237346889249915,0.04209712602898778,0.631,1,1,0.446,7.3639,57.0320479776,25.31508636826
1338,10.597706661666397,0.2868410997308075,0.04209712602898778,0.294,1,1,0.5148,7.6079,57.03323531524,23.73970884587
1339,11.395584661666398,0.186833181261421,0.04209712602898778,0.198,1,1,0.7512,7.5487,57.03735109357,23.70632997828
1340,11.114050661666397,0.22212131969657056,0.04209712602898778,0.231,1,1,0.9637,7.2689,57.03844829087,23.97778621777
1341,8.522610661666397,0.5469385476917117,0.04209712602898778,0.563,1,1,6.5481,6.1632,57.04246546377,23.0009649786
1343,7.319131661666397,0.6977854562562025,0.04209712602898778,0.694,1,1,,7.7348,57.04311923768,19.30230212369
1344,8.312528661666397,0.5732707231970966,0.04209712602898778,0.586,1,1,8.1854,7.319,57.04583326092,23.50681118381
1345,10.300787661666396,0.32405763050871084,0.04209712602898778,0.338,1,1,,7.2799,57.04676066619,23.66195219778
1346,10.985433661666395,0.2382424791342006,0.04209712602898778,0.255,1,1,0.6299,6.8124,57.04765896591,20.77829890921
1347,7.779345661666396,0.6401011433782059,0.04209712602898778,0.645,1,1,,7.5827,57.05197215631,26.58360374255
1348,10.941379661666396,0.24376431184578085,0.04209712602898778,0.251,1,1,0.8237,7.5474,57.05551505474,23.97951838436
1350,10.524204661666396,0.29605401451644764,0.04209712602898778,0.303,1,1,1.8306,7.4374,57.05745057369,23.63299008833
1352,11.019062661666396,0.23402734061652342,0.04209712602898778,0.243,1,1,0.6994,7.3535,57.06355849716,23.43468552037
1353,10.320483661666396,0.32158888721440637,0.04209712602898778,0.336,1,1,0.367,6.9889,57.06368705743,23.70079343721
1354,11.647491661666397,0.1552585611843318,0.04209712602898778,0.183,1,1,0.4809,6.8555,57.06457646223,25.2433130866
1355,8.527777661666397,0.5462909036725365,0.04209712602898778,0.563,1,1,,6.2024,57.06850221014,22.54442034836
1356,11.125768661666395,0.22065255781991255,0.04209712602898778,0.23,1,1,,7.7719,57.06939334324,26.50311188523
1360,8.318212661666395,0.5725582771732938,0.04209712602898778,0.587,1,1,5.4934,7.4439,57.07214182983,24.50422072393
1361,11.335615661666395,0.19434983777117676,0.04209712602898778,0.204,1,1,0.4915,7.161,57.07240387537,23.8063973617
1362,11.083679661666395,0.2259280927769589,0.04209712602898778,0.235,1,1,0.7353,7.598,57.07348073665,22.06680874975
1363,5.345250661666396,0.9451963763671357,0.04209712602898778,0.974,1,1,4.5347,7.4993,57.07381062716,25.04764063409
1364,8.576376661666396,0.540199389895125,0.04209712602898778,0.556,1,1,3.8161,7.2951,57.07512164513,23.89127367846
1367,9.642963661666396,0.4065108488694198,0.04209712602898778,0.428,1,1,1.033,7.3275,57.08270162428,23.60313797003
1369,10.777966661666397,0.2642468843453831,0.04209712602898778,0.243,1,1,0.6438,7.4717,57.08465979451,24.91505649268
1370,10.777966661666397,0.2642468843453831,0.04209712602898778,0.28,1,1,,7.4717,57.08465979451,24.91505649268
1373,11.578359661666397,0.16392372981866643,0.04209712602898778,0.187,1,1,0.7157,7.3027,57.08979895347,24.57858677808
1374,9.662961661666396,0.404004252179762,0.04209712602898778,0.425,1,1,1.1389,7.6174,57.09446293092,22.8724773361
1375,11.447657661666398,0.18030622809507668,0.04209712602898778,0.195,1,1,0.293,7.509,57.09464904982,23.46174619316
1376,8.602242661666397,0.5369572841858195,0.04209712602898778,0.559,1,1,2.4666,8.123,57.09488735369,23.97234488912
