,flag,Gaia,TIC,RAdeg,DEdeg,Sec,Theia,logAge,e_logAge,BP-RP,Gmag,Tmag,Teff,e_Teff,Mass,e_Mass,Rad,e_Rad,CorrP1,e_CorrP1,CorrP2,e_CorrP2,CorrA1,CorrA2,PCAP1,e_PCAP1,PCAP2,e_PCAP2,PCAA1,PCAA2,RAWP1,e_RAWP1,RAWP2,e_RAWP2,RAWA1,RAWA2,Per,e_Per,PType,logAM,e_logAM,RUWE,sigmaVar,sigmaInst,sigmap2p,c1,c2,c3,c4,c5,c6,Mass_calc,Mass_e
6444,True,3222908308907810688,199954272,85.70975,1.436089,6,13,6.69,0.12,0.668,4.2684,12.072,6117.0,181.5,1.15,0.161,1.01,0.049,2.6759,0.0019,3.2036,0.0034,0.31586,0.23606,2.6756,,3.1895,,0.42949,0.2638,15.415,0.05,3.1107,0.0023,0.44642,0.36449,,,,,,1.02,0.001473,0.0009269,0.001189,1.0,1.0,2.22,2.22,3.38,5.71,0.8527581318357054,0.05117071635240562
6445,True,3222893091838290432,199954403,85.700643,1.302795,6,13,6.69,0.12,0.7056,3.7561,11.813,5969.0,156.1,1.1,0.144,1.336,0.066,2.429,0.0094,5.783,0.094,0.05327,0.02828,6.592,0.022,3.5327,0.0068,0.20274,0.15601,16.264,0.091,6.64,0.038,0.4479,0.08539,,,,,,1.142,0.000927,0.0008094,0.0009886,1.0,1.0,1.0,1.0,1.0,1.0,0.9496922530491527,0.05117071635240562
6446,True,3222513141851132544,199954506,85.756328,1.188799,6,13,6.69,0.12,2.7813,8.9247,15.6,3213.0,157.0,0.551,0.024,0.557,0.022,0.38783,0.00026,1.96,0.012,0.05206,0.02253,2.26,0.02,,,0.02391,,2.326,0.024,2.911,0.066,0.02112,0.01019,,,,,,1.041,0.024,0.01112,0.03288,1.0,2.17,4.32,8.84,12.04,13.1,-0.02827709870849776,0.05117071635240562
6447,True,3219507214500661888,199954671,85.71392,1.035233,6,13,6.69,0.12,2.2426,7.8501,15.556,3644.0,129.0,0.53,,0.789,,3.778,0.0079,5.491,0.034,0.17129,0.0761,3.741,,1.2353,,0.20165,0.07761,3.79,0.0066,15.36,0.16,0.18684,0.13743,3.778,0.0079,all3,42.393,,1.103,0.0211,0.00517,0.00749,1.0,3.15,4.04,5.98,9.14,9.14,0.17505182312990603,0.05117071635240562
6448,True,3219496421245849984,199954774,85.723836,0.916095,6,13,6.69,0.12,1.4845,6.3107,13.699,4337.0,125.0,0.68,,0.963,,4.4595,0.0067,2.2481,0.0027,0.26495,0.14928,4.559,0.085,4.222,0.043,0.36437,0.22418,4.5021,0.0028,16.0,0.15,0.73534,0.16041,4.5021,0.0028,raw,42.593,,1.491,0.00599,0.002284,0.002805,1.0,1.0,3.21,3.21,5.3,6.5,0.466327220739531,0.05117071635240562
6449,True,3219484330913255424,199954816,85.776343,0.873318,6,13,6.69,0.12,2.7012,7.1421,14.727,3421.0,123.0,,,1.525,,0.69972,,0.34949,,0.53192,0.13533,0.69974,,0.34953,,0.55217,0.13844,0.69964,9e-05,0.34949,8.5e-05,0.50052,0.12758,0.7,,corr,,,1.442,0.01171,0.005164,0.00698,1.0,2.18,2.18,6.46,9.95,11.06,0.309015043542139,0.05117071635240562
6450,True,3219404616322013440,199955140,85.731598,0.540904,6,13,6.69,0.12,0.0432,1.2358,9.181,8795.0,352.2,2.21,0.322,2.097,0.072,1.5044,0.0062,,,0.02741,,1.6736,0.0072,2.287,0.015,0.03017,0.02467,14.97,0.028,3.016,0.011,0.7734,0.0959,,,,,,2.641,0.000298,0.0002117,0.0004059,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6451,True,3219387058495703680,199955891,85.910081,0.398221,6,13,6.69,0.12,0.8832,4.5614,12.313,5487.0,146.7,0.96,0.126,1.134,0.066,4.6261,0.01,3.5241,0.0093,0.4608,0.21769,4.7111,0.004,3.4895,0.0067,0.59695,0.14827,4.8091,0.0032,4.55,0.1,0.80934,0.04736,4.626,0.01,corr,42.873,0.11,0.996,0.01183,0.001261,0.003157,1.0,1.0,1.0,1.0,1.0,1.0,0.7973185505072695,0.05117071635240562
6452,True,3219490034631488512,199956381,85.840899,0.883944,6,13,6.69,0.12,0.3144,1.6563,9.926,7686.0,231.5,1.8,0.288,2.277,0.082,0.028831,1.6e-07,0.075096,1.1e-06,0.69839,0.66588,0.02883,,0.0751,,0.69822,0.66572,0.02883,2.8e-07,0.0751,2e-06,0.36861,0.35161,0.02883,1.6e-07,corr,,,0.971,0.0027,0.0003026,0.004396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6453,True,3219429664571207424,199966775,85.977211,0.642673,6,13,6.69,0.12,0.4273,2.992,10.865,6691.2,143.4,1.42,0.231,1.488,0.088,2.266,0.016,1.7,0.014,0.02269,0.02261,1.6381,0.0063,2.613,0.013,0.04078,0.03607,15.47,0.31,11.4,0.23,0.59689,0.31773,,,,,,1.255,0.000585,0.000517,0.0006999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6454,True,3219429458412787328,199966814,85.966117,0.610889,6,13,6.69,0.12,2.4972,6.7749,13.931,3479.0,123.0,,,1.518,,0.406809,4.1e-05,3.6689,0.0074,0.40228,0.17841,0.40668,1.9e-05,0.43444,0.00088,0.95936,0.01662,0.40668,2e-05,0.43456,0.00087,0.95699,0.01652,0.40681,4.1e-05,corr,,,1.228,0.0322,0.003603,0.01285,1.0,2.08,2.08,2.08,2.08,4.2,0.37849427311556444,0.05117071635240562
6455,True,3219186878659046016,199967350,86.101307,0.091382,6,13,6.69,0.12,3.3636,9.2557,15.583,2959.0,157.0,0.56,0.027,0.567,0.026,0.408492,4.9e-05,0.358273,4.5e-05,0.31269,0.25586,0.40844,4.9e-05,0.35822,4.5e-05,0.30921,0.25339,0.40848,5.3e-05,0.35818,4.9e-05,0.28117,0.22984,0.40849,4.9e-05,all3,43.095,0.061,1.05,0.00446,0.0001893,0.001584,1.0,2.03,3.36,3.36,9.58,13.73,-0.09090679639609905,0.05117071635240562
6456,True,3219190379057205248,199967374,86.086648,0.139972,6,13,6.69,0.12,2.9593,9.0031,15.369,3131.0,158.0,0.662,0.025,0.697,0.028,0.028372,5.1e-07,0.078402,4.2e-06,0.20121,0.18908,7.716,0.043,2.4637,0.0064,0.17286,0.10094,8.59,0.038,2.4587,0.009,0.29708,0.13239,,,,,,1.027,0.01713,0.0002666,0.01586,1.0,2.16,3.15,5.86,10.82,13.92,-0.04311144401923289,0.05117071635240562
6457,True,3219190589510786176,199967382,86.078318,0.144559,6,13,6.69,0.12,0.3973,0.905,8.627,8239.0,214.6,2.022,0.303,3.474,0.166,0.028371,6.1e-07,0.078411,4.9e-06,0.16382,0.15368,7.61,0.047,2.4664,0.0069,0.15357,0.0952,15.802,0.055,7.903,0.024,0.43746,0.29083,,,,,,1.548,0.01547,0.0002279,0.01416,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6458,True,3219410693699657984,199967660,86.086623,0.470094,6,13,6.69,0.12,1.3208,5.8972,12.825,4460.0,127.3,0.7,0.084,1.002,0.087,4.0519,,4.2749,,0.24656,0.11934,3.911,0.0022,8.88,0.1,0.76574,0.07627,3.9145,0.0019,4.07,0.091,0.88879,0.05341,3.911,0.0022,pca,42.703,0.13,7.199,0.0206,0.001579,0.00386,1.0,1.0,1.0,2.19,3.34,4.49,0.5445670394440929,0.05117071635240562
6459,True,3219413240616502016,199967719,86.07428,0.52702,6,13,6.69,0.12,0.3965,2.8626,10.789,7165.0,312.5,1.6,0.298,1.433,0.06,1.5313,0.0058,0.5135,0.0011,0.03041,0.01352,3.218,0.03,6.81,0.15,0.0288,0.01887,14.657,,3.0148,,0.72956,0.10321,,,,,,1.109,0.000532,0.0004838,0.0006856,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6460,True,3219436192921457280,199967904,86.068756,0.710326,6,13,6.69,0.12,1.4574,4.6853,12.172,4306.0,125.0,,,1.989,,4.7517,,3.5733,,0.2438,0.22044,4.7582,0.003,3.5664,0.008,0.70946,0.13458,0.40848,5.3e-05,0.35818,4.9e-05,0.28117,0.22984,4.7582,0.003,pca,,,2.925,0.00269,0.0003011,0.0006648,1.0,1.81,1.81,2.96,2.96,2.96,0.7738749869346317,0.05117071635240562
6461,True,3219486736096558464,199968053,86.070457,0.85353,6,13,6.69,0.12,2.3614,7.5411,14.889,3567.0,122.0,0.49,,0.974,,5.932,0.097,3.271,0.035,0.02632,0.0219,6.016,0.015,4.299,0.02,0.20977,0.06365,13.346,0.093,6.34,0.025,0.1965,0.144,,,,,,1.046,0.00817,0.008637,0.009853,1.0,2.15,3.25,3.25,4.23,6.34,0.2335188218655186,0.05117071635240562
6462,True,3219921799103685632,200007099,86.191607,1.532659,6,13,6.69,0.12,3.2908,8.5015,15.757,2961.0,160.0,0.663,0.032,0.7,0.04,2.3355,0.0024,1.841,0.022,0.20447,0.02578,2.3151,0.0017,2.0113,0.0065,0.2862,0.04747,2.3344,0.0022,16.37,0.35,0.20044,0.08833,2.3355,0.0024,all3,42.594,0.07,0.919,0.00643,0.00605,0.007348,1.0,4.35,6.67,8.4,12.56,13.62,0.05179809180259437,0.05117071635240562
6463,True,3219419494088858624,200007934,86.268281,0.620038,6,13,6.69,0.12,3.0339,8.7142,15.71,3091.0,158.0,0.633,0.027,0.658,0.031,2.327,0.0037,2.797,0.015,0.13029,0.03658,2.3369,0.0028,2.78,0.011,0.16894,0.04759,15.876,,2.3651,,0.17473,0.13605,,,,,,1.014,0.00898,0.009916,0.01096,1.0,1.98,1.98,5.14,9.25,14.84,0.011552361598573924,0.05117071635240562
6464,True,3219218111661194368,200008163,86.188824,0.341214,6,13,6.69,0.12,1.327,5.1161,12.762,4494.8,166.3,0.71,0.087,1.425,0.155,2.9531,0.0018,1.5089,0.0013,0.4421,0.15434,2.9633,0.0015,1.5061,0.0011,0.57439,0.19543,2.9689,0.0015,1.505,0.0011,0.56193,0.19212,2.9531,0.0018,corr,43.143,0.15,1.078,0.00913,0.001557,0.002323,1.0,1.0,1.0,1.0,1.0,3.23,0.6923617731538527,0.05117071635240562
6465,True,3219198870207817856,200021208,86.359001,0.110529,6,13,6.69,0.12,2.682,7.032,14.304,3457.0,123.0,,,1.596,,4.7441,,3.5898,,0.23673,0.09575,4.9596,0.0047,8.4,0.11,0.489,0.05441,5.0472,0.0035,27.7,1.2,0.65552,0.16732,4.9596,0.0047,pca,,,1.108,0.01173,0.00542,0.007688,1.0,1.0,1.0,2.14,4.42,4.42,0.3298474596004916,0.05117071635240562
6466,True,3219415851956591104,200021586,86.346446,0.556508,6,13,6.69,0.12,3.5649,8.3912,15.115,3149.0,122.0,,,,,0.73682,0.00017,0.6193,0.0011,0.28947,0.03075,0.73647,0.00022,0.70133,0.001,0.21295,0.03323,0.73659,0.00023,0.36758,0.00075,0.20966,0.01203,0.73682,0.00017,all3,,,0.987,0.0218,0.01289,0.02663,1.0,1.0,1.0,2.18,3.33,5.59,0.07266835057055115,0.05117071635240562
6467,True,3219793770422668032,200051193,86.440479,0.675147,6,13,6.69,0.12,2.7899,8.497,15.092,3208.0,157.0,0.655,0.023,0.688,0.025,0.505584,7.6e-05,0.48945,0.00022,0.29155,0.07674,0.50557,7.3e-05,0.4895,0.00024,0.30739,0.07186,0.5035,0.0019,0.5081,0.0021,0.18154,0.17484,0.50558,7.6e-05,all3,43.239,0.047,1.004,0.0104,0.009498,0.01192,2.08,2.08,5.42,7.73,7.73,7.73,0.052649552948735134,0.05117071635240562
6468,True,3219416981531734656,200051248,86.446895,0.597107,6,13,6.69,0.12,3.7189,8.7583,15.843,3047.0,128.0,,,,,1.209,0.019,1.182,0.018,0.07344,0.07342,1.1977,0.0012,,,0.10493,,1.1966,0.0011,13.14,0.4,0.11447,0.03884,1.209,0.019,all3,,,0.984,0.01742,0.01583,0.02454,1.0,2.03,2.03,2.03,2.03,5.06,0.0032080423513558,0.05117071635240562
6469,True,3219229136841818368,200051267,86.470376,0.570071,6,13,6.69,0.12,0.6284,4.2137,12.101,6064.0,137.7,1.13,0.156,1.0,0.048,4.1463,0.0064,5.465,0.06,0.4532,0.12457,4.2163,0.0032,3.2578,0.0085,0.58308,0.09345,4.1827,0.0033,2.671,0.012,0.56911,0.08005,4.1463,0.0064,corr,42.883,0.1,0.988,0.003,0.001039,0.001284,1.0,1.0,1.0,1.0,1.0,1.0,0.863108115109809,0.05117071635240562
6470,True,3219222028671353344,200051374,86.434891,0.382848,6,13,6.69,0.12,2.0768,6.5225,13.805,4770.0,168.0,0.77,,1.526,,2.57,0.13,2.12,0.16,0.13181,0.12929,4.7909,0.0044,7.216,0.028,0.53744,0.2096,4.6675,0.0047,6.438,0.078,0.50499,0.19285,4.7909,0.0044,pca,43.023,,1.098,0.0363,0.003397,0.004764,1.0,1.0,1.0,1.91,1.91,2.92,0.4262517827671666,0.05117071635240562
6471,True,3219221788153183616,200051375,86.473329,0.378369,6,13,6.69,0.12,1.6538,6.6672,14.203,5849.0,127.0,1.06,,0.873,,4.8155,0.0083,3.561,0.0071,0.25448,0.16217,4.8159,,7.3175,,0.73075,0.12901,4.7652,0.0033,4.291,0.097,0.78873,0.05466,4.82,,pca,42.673,,1.038,0.01186,0.00493,0.005766,1.0,1.0,1.0,1.0,1.0,1.0,0.39887257656033287,0.05117071635240562
6472,True,3219220723001387520,200051403,86.489115,0.33949,6,13,6.69,0.12,2.0865,6.3318,13.682,4741.0,168.0,,,1.686,,1.2013,0.0014,1.3368,0.0026,0.0878,0.06333,7.835,0.048,13.2,0.11,0.33493,0.19858,9.85,0.055,2.8688,0.0036,0.43425,0.22557,9.85,0.055,raw,,,1.047,0.087,0.003516,0.01017,1.0,1.0,1.0,1.0,2.05,2.05,0.4623348140299212,0.05117071635240562
6473,True,3219202886002109056,200051445,86.486436,0.284094,6,13,6.69,0.12,3.6665,8.5676,15.248,3315.0,125.0,,,1.914,,0.68822,0.00013,0.55306,0.0003,0.32076,0.08474,0.68791,0.00013,0.55297,0.0003,0.33119,0.08787,0.68789,0.00016,0.55288,0.00037,0.3031,0.08046,0.68822,0.00013,corr,,,0.948,0.0155,0.0128,0.01563,1.0,1.0,1.0,3.31,3.31,8.43,0.039291073621486816,0.05117071635240562
6474,True,3219202271821896576,200051469,86.445491,0.241474,6,13,6.69,0.12,3.0081,8.7396,15.889,3095.0,157.0,0.618,0.027,0.638,0.031,1.4509,0.0016,,,0.10858,,1.4583,0.0011,2.594,0.04,0.16969,0.01137,1.45678,0.00097,7.78,0.11,0.18531,0.05043,1.4509,0.0016,all3,42.69,0.061,1.012,0.00773,0.009518,0.0101,1.0,3.07,6.25,10.7,10.7,12.75,0.006746336453228252,0.05117071635240562
6475,True,3219201172310268288,200051512,86.493791,0.202122,6,13,6.69,0.12,3.057,8.2268,15.401,3502.0,123.0,,,1.343,,2.0236,0.0011,1.7581,0.0028,0.35448,0.08874,2.01575,0.0008,2.3356,0.0074,0.48004,0.05332,2.0189,,19.691,,0.48368,0.02744,2.0236,0.0011,corr,,,1.048,0.01898,0.01875,0.01957,1.0,1.0,1.0,2.09,4.37,9.85,0.10377506446707468,0.05117071635240562
6476,True,3219200897432361216,200051533,86.515285,0.182963,6,13,6.69,0.12,1.5682,4.6378,12.188,4885.0,126.0,,,2.214,,4.404,0.011,3.351,0.013,0.15153,0.06215,4.3224,0.0024,3.3093,0.0059,0.77304,0.1568,4.321,0.0026,4.434,0.077,0.9121,0.07289,4.3224,0.0024,pca,,,1.141,0.01864,0.001002,0.002879,1.0,2.12,2.12,2.12,2.12,2.12,0.7828626323702241,0.05117071635240562
6477,True,3219196190148213504,200051582,86.484653,0.119033,6,13,6.69,0.12,2.1112,6.331,13.763,3845.0,124.0,,,1.551,,8.136,0.058,5.212,0.036,0.1098,0.06908,9.0959,,4.6098,,0.47375,0.06033,9.328,0.012,3.183,0.015,0.87084,0.06323,9.1,,pca,,,1.034,0.0213,0.004382,0.008569,1.0,1.0,1.0,2.15,3.16,4.27,0.4624861849005552,0.05117071635240562
6478,True,3219195640392406912,200051609,86.439901,0.076557,6,13,6.69,0.12,3.1165,7.8164,14.923,3147.0,122.0,,,,,3.4106,0.0053,4.573,0.021,0.18467,0.0816,3.4271,,4.5483,,0.26792,0.06633,3.4091,,1.71,,0.53301,0.02551,3.4106,0.0053,all3,,,1.01,0.01055,0.008918,0.01172,2.18,2.18,2.18,4.45,7.84,7.84,0.181428321042502,0.05117071635240562
6479,True,3219194880182811136,200051649,86.533146,0.076261,6,13,6.69,0.12,3.1941,7.764,14.873,3138.0,123.0,,,,,0.692395,9.4e-05,3.4564,0.0075,0.4694,0.14604,0.69213,0.00012,3.4904,0.004,0.36158,0.28912,3.5106,,0.69202,,0.36424,0.35212,0.69239,9.4e-05,corr,,,1.018,0.01061,0.002768,0.003499,1.0,1.0,3.12,3.12,3.12,4.97,0.19134311306238655,0.05117071635240562
6480,True,3219196739904019968,200051669,86.576241,0.116052,6,13,6.69,0.12,2.733,7.4893,14.699,,,,,,,5.339,0.022,3.943,0.012,0.10154,0.09883,5.4823,0.0082,3.9656,0.007,0.29802,0.17925,9.96,0.03,3.925,0.011,0.30243,0.15546,,,,,,1.035,0.00761,0.003352,0.003793,1.0,1.0,2.12,2.12,2.12,2.12,0.24332008573346603,0.05117071635240562
6481,True,3219196774263755136,200051682,86.58698,0.135918,6,13,6.69,0.12,3.1057,8.1347,15.311,,,,,,,5.373,0.039,2.2486,0.0074,0.09973,0.06226,9.188,0.016,5.59,0.26,0.51314,0.17778,9.217,0.012,3.158,0.036,0.80878,0.03651,9.188,0.016,pca,,,1.026,0.0118,0.004385,0.004653,1.0,1.0,1.0,1.0,1.0,1.0,0.12120163593928152,0.05117071635240562
6482,True,3219197289659825664,200051699,86.607851,0.158862,6,13,6.69,0.12,2.9414,7.9077,15.396,,,,,,,4.4656,0.0072,6.556,0.03,0.22725,0.12685,6.8338,,3.9822,,0.52866,0.0827,6.778,0.0077,4.635,0.012,0.63879,0.14035,6.83,,pca,,,0.97,0.0325,0.003387,0.004712,1.0,1.0,1.95,1.95,1.95,1.95,0.16415312044948988,0.05117071635240562
6483,True,3219198286092241536,200051715,86.552788,0.186951,6,13,6.69,0.12,2.1031,5.8298,13.163,4055.0,123.0,,,2.218,,3.3746,0.0026,4.5396,0.0054,0.39203,0.3483,3.4323,0.0029,6.652,0.013,0.36869,0.30001,3.4032,0.0025,6.812,0.014,0.42802,0.34047,3.3746,0.0026,all3,,,1.1,0.01131,0.00218,0.003625,1.0,1.0,2.15,2.15,2.15,2.15,0.5573200352858281,0.05117071635240562
6484,True,3219204058528279936,200051724,86.625241,0.202666,6,13,6.69,0.12,3.3651,7.5183,15.111,,,,,,,1.9561,0.002,2.3655,0.0035,0.17721,0.16268,2.4041,0.0034,1.9602,0.0029,0.18152,0.13486,1.9973,0.0026,18.94,0.58,0.151,0.1229,,,,,,1.06,0.01146,0.006567,0.007127,1.0,1.0,2.13,3.31,3.31,3.31,0.23783289167794547,0.05117071635240562
6485,True,3219209276913487488,200051811,86.560367,0.340095,6,13,6.69,0.12,3.4028,8.811,15.864,3230.0,126.0,,,,,2.474,,3.8012,,0.16477,0.01527,2.4983,0.0044,,,0.12549,,2.4702,0.0049,26.3,2.2,0.11354,0.09927,2.47,,all3,,,0.959,0.0284,0.01854,0.03604,1.0,2.14,2.14,3.22,3.22,4.36,-0.006763513746059602,0.05117071635240562
6486,True,3219599092440314496,200051856,86.620842,0.48532,6,13,6.69,0.12,2.6851,6.7566,14.322,3351.0,123.0,,,1.747,,5.2695,0.0088,3.894,0.011,0.27482,0.10558,5.4263,0.0048,8.855,0.018,0.53993,0.38821,5.5867,0.0047,8.685,0.016,0.6766,0.46182,5.5867,0.0047,raw,,,1.269,0.01378,0.005147,0.006646,1.0,1.0,1.0,1.0,1.0,1.0,0.3819568817791256,0.05117071635240562
6487,True,3219600157592203264,200051870,86.611064,0.518733,6,13,6.69,0.12,3.0969,7.93,15.136,3143.0,131.0,,,,,2.3814,0.0045,2.833,0.01,0.10004,0.06795,6.309,0.012,3.724,0.008,0.36349,0.16526,12.567,0.035,6.639,0.012,0.39124,0.38225,,,,,,1.022,0.0299,0.005621,0.009242,1.0,1.95,1.95,1.95,1.95,1.95,0.15993365743270144,0.05117071635240562
6488,True,3219805800627234944,200052123,86.538802,0.853846,6,13,6.69,0.12,3.3565,8.4485,15.126,3330.0,132.0,,,1.52,,1.7047,,1.3077,,0.12707,0.04155,1.7057,0.0015,1.3019,0.0022,0.1681,0.06449,1.7097,0.0016,14.56,0.29,0.15517,0.06252,1.705,,all3,,,1.162,0.01459,0.01469,0.018,1.0,1.0,3.19,4.15,4.15,7.51,0.06182641197624389,0.05117071635240562
6489,True,3220021403688722176,200092642,86.665358,1.696228,6,13,6.69,0.12,2.2447,8.1562,15.304,3487.0,159.0,0.609,0.023,0.626,0.024,1.1732,0.0053,1.855,0.021,0.02001,0.01551,8.814,0.07,3.722,0.016,0.09031,0.0819,10.483,0.065,3.958,0.022,0.15114,0.09388,,,,,,1.012,0.00533,0.005425,0.005968,1.0,2.13,4.1,4.1,5.16,9.59,0.117133543786269,0.05117071635240562
6490,True,3219803739042913920,200093428,86.733483,0.880117,6,13,6.69,0.12,2.5012,8.4541,15.616,3346.0,157.0,0.586,0.024,0.598,0.024,5.756,0.02,4.071,0.011,0.16393,0.13144,5.927,0.012,4.063,0.014,0.38233,0.10507,5.943,0.0053,3.069,0.016,0.70502,0.05732,5.943,0.0053,raw,41.998,0.052,1.086,0.01579,0.0115,0.01369,1.0,1.0,1.0,1.0,3.07,4.19,0.06076681587900151,0.05117071635240562
6491,True,3219587272690311808,200093678,86.742526,0.466378,6,13,6.69,0.12,2.7381,8.88,15.911,3232.0,157.0,0.548,0.028,0.553,0.027,1.7579,0.0035,,,0.06997,,1.7669,0.0036,,,0.07263,,1.759,0.0031,2.86,0.032,0.08299,0.01615,1.7579,0.0035,all3,42.43,0.064,1.017,0.0227,0.02732,0.03113,1.0,1.0,1.0,1.0,1.0,1.0,-0.01981925132781842,0.05117071635240562
6492,True,3219210032827747328,200093719,86.660701,0.368344,6,13,6.69,0.12,3.4081,8.786,15.672,6201.0,249.0,1.19,,1.73,,3.5476,,2.7851,,0.15933,0.10131,3.531,0.0048,6.943,0.037,0.24145,0.17931,3.5371,0.0029,7.424,0.014,0.40973,0.39134,3.55,,all3,43.453,,0.977,0.0444,0.02029,0.02271,1.0,1.0,1.0,1.0,1.0,1.0,-0.00203317403173503,0.05117071635240562
6493,True,3219207253983937792,200093727,86.735575,0.348035,6,13,6.69,0.12,2.6704,6.9336,14.316,,,,,,,2.4587,0.0015,2.0933,0.0027,0.34246,0.12971,2.4518,,1.7428,,0.627,0.03177,16.46,0.13,6.691,0.017,0.35048,0.22783,2.4587,0.0015,corr,,,1.041,0.00257,0.0005283,0.001878,1.0,1.0,1.0,1.0,1.64,1.64,0.34846607667538415,0.05117071635240562
6494,True,3219209727885103232,200093742,86.674766,0.334102,6,13,6.69,0.12,2.6118,6.5211,14.128,4542.8,88.9,,,,,1.206,,2.4066,,0.44431,0.23391,2.4253,0.0017,1.1969,0.0049,0.33968,0.31091,1.20953,0.00029,2.4351,0.0017,0.46868,0.31702,1.206,,corr,,,1.121,0.00677,0.003522,0.003841,1.0,1.0,1.0,1.0,1.0,1.0,0.42651668179057994,0.05117071635240562
6495,True,3219207116544986112,200093743,86.718391,0.333795,6,13,6.69,0.12,2.5575,7.5906,15.036,,,,,,,5.7523,,4.0564,,0.11713,0.11572,6.687,0.023,3.472,0.016,0.31381,0.09032,10.64,0.023,5.665,0.018,0.57532,0.15529,10.64,0.023,raw,,,1.011,0.01409,0.002899,0.004569,1.0,1.0,2.13,2.13,3.17,3.17,0.2241527492531083,0.05117071635240562
6496,True,3219206669868388096,200093749,86.714505,0.32259,6,13,6.69,0.12,2.9193,8.2817,15.584,,,,,,,3.921,0.023,2.306,0.025,0.06041,0.03972,10.669,0.095,6.237,0.075,0.26226,0.1131,11.46,0.022,2.612,0.025,0.65502,0.02988,,,,,,1.009,0.00529,0.003737,0.004377,1.0,2.09,2.09,2.09,3.05,3.05,0.09338723847190761,0.05117071635240562
6497,True,3219206631214011904,200093762,86.707043,0.302099,6,13,6.69,0.12,3.8086,8.7201,15.694,3451.0,127.0,,,2.159,,2.3792,,2.9676,,0.07421,0.06171,2.3624,,5.9673,,0.09035,0.08715,2.8946,0.0072,5.419,0.038,0.10132,0.08822,,,,,,0.974,0.00497,0.004465,0.004595,1.0,1.0,2.02,2.02,2.02,2.02,0.01043600143006057,0.05117071635240562
6498,True,3219204711363304192,200093786,86.682689,0.258966,6,13,6.69,0.12,2.8043,7.5932,14.874,3987.0,122.0,,,1.858,,5.4,0.012,4.0119,0.0075,0.27936,0.20674,5.6205,0.0056,8.759,0.033,0.6129,0.27376,5.7946,0.0041,9.57,0.029,0.74938,0.24815,5.6205,0.0056,pca,,,1.028,0.0406,0.007106,0.009422,1.0,1.0,1.0,1.0,1.0,1.0,0.22366079392392874,0.05117071635240562
6499,True,3219155950599340800,200093837,86.695313,0.152136,6,13,6.69,0.12,2.3864,7.0369,14.339,,,,,,,1.4928,,6.8587,,0.12587,0.06907,7.633,0.015,2.6304,0.0044,0.45877,0.15882,2.582,0.011,4.175,0.06,0.1158,0.0372,7.633,0.015,pca,,,1.01,0.0465,0.004659,0.00951,1.0,1.0,1.0,1.0,1.0,1.0,0.32892031301788877,0.05117071635240562
6500,True,3219148876788465408,200093870,86.681754,0.091206,6,13,6.69,0.12,2.631,5.5346,12.762,,,,,,,1.0159,,0.53579,,0.60591,0.03298,1.0153,0.00016,4.806,0.056,0.61243,0.03603,1.0149,0.00067,7.33,0.11,0.12892,0.04244,1.016,,corr,,,1.113,0.000612,0.0001014,0.0002955,1.0,2.56,3.73,3.73,3.73,6.76,0.613175886510384,0.05117071635240562
6501,True,3219149598342973824,200093877,86.66846,0.085475,6,13,6.69,0.12,2.397,7.2879,14.719,3798.9,79.9,,,,,2.1303,0.0017,1.23366,0.00094,0.22623,0.15313,2.1128,0.0013,1.24104,0.00087,0.30571,0.16676,14.013,0.032,6.44,0.036,0.61235,0.10205,,,,,,1.167,0.001565,0.0006052,0.0008353,2.03,4.17,4.17,4.17,4.17,8.05,0.2814277023944853,0.05117071635240562
6502,True,3219148872492984192,200093884,86.680769,0.076679,6,13,6.69,0.12,0.8532,1.4184,9.838,,,,,,,1.01654,0.00014,,,0.76262,,1.01603,0.00013,,,0.81653,,1.01607,0.0003,15.53,0.2,0.31213,0.15078,1.01654,0.00014,corr,,,2.32,0.001554,0.0001978,0.0006212,1.0,1.0,1.0,1.0,1.0,3.14,0.0,0.0
6503,True,3219149216091390464,200093887,86.645428,0.072433,6,13,6.69,0.12,2.985,8.2469,15.536,,,,,,,1.0167,0.0027,2.704,0.025,0.03233,0.01896,5.722,0.024,9.49,0.11,0.10923,0.07187,13.773,0.043,6.16,0.071,0.47872,0.06041,,,,,,1.003,0.001236,0.001367,0.001418,1.0,1.0,1.0,1.0,2.03,2.03,0.09997187133986313,0.05117071635240562
6504,True,3219155302059637120,200093947,86.808797,0.152029,6,13,6.69,0.12,1.9412,4.7811,12.356,6777.0,1585.9,1.45,0.547,2.622,0.325,1.8655,0.008,2.12,0.014,0.06469,0.05016,7.093,0.019,1.8546,0.0023,0.28399,0.13315,14.518,0.067,7.427,0.023,0.3312,0.22752,,,,,,1.587,0.1356,0.001553,0.02857,1.0,1.0,1.0,1.0,1.0,1.0,0.7557483251914465,0.05117071635240562
